onset	duration	trial_type	Response	Stimulus	response_time
4.401	0.200	visual standard stimulus presentation	n/a	n/a	n/a
7.213	0.200	visual standard stimulus presentation	n/a	n/a	n/a
9.828	0.200	visual standard stimulus presentation	n/a	n/a	n/a
12.427	0.200	visual standard stimulus presentation	0.000	standard	n/a
15.023	0.200	visual standard stimulus presentation	0.000	standard	n/a
17.025	0.200	visual standard stimulus presentation	0.000	standard	n/a
19.425	0.200	visual standard stimulus presentation	0.000	standard	n/a
22.222	0.200	visual standard stimulus presentation	0.000	standard	n/a
24.223	0.406	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
24.223	0.200	visual oddball stimulus presentation	1.000	target	n/a
27.219	0.200	visual standard stimulus presentation	0.000	standard	n/a
29.420	0.200	visual standard stimulus presentation	0.000	standard	n/a
31.422	0.200	visual standard stimulus presentation	0.000	standard	n/a
34.019	0.462	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
34.019	0.200	visual oddball stimulus presentation	1.000	target	n/a
36.419	0.200	visual standard stimulus presentation	0.000	standard	n/a
38.817	0.200	visual standard stimulus presentation	0.000	standard	n/a
41.018	0.200	visual standard stimulus presentation	0.000	standard	n/a
43.417	0.200	visual standard stimulus presentation	0.000	standard	n/a
46.016	0.337	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
46.016	0.200	visual oddball stimulus presentation	1.000	target	n/a
48.414	0.200	visual oddball stimulus presentation	1.000	target	n/a
48.414	0.659	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
51.210	0.200	visual standard stimulus presentation	0.000	standard	n/a
53.213	0.200	visual standard stimulus presentation	0.000	standard	n/a
56.010	0.200	visual standard stimulus presentation	0.000	standard	n/a
58.608	0.200	visual standard stimulus presentation	0.000	standard	n/a
60.807	0.200	visual oddball stimulus presentation	1.000	target	n/a
60.807	0.312	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
63.604	0.407	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
63.604	0.200	visual oddball stimulus presentation	1.000	target	n/a
66.003	0.200	visual standard stimulus presentation	0.000	standard	n/a
68.998	0.200	visual standard stimulus presentation	0.000	standard	n/a
71.001	0.452	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
71.001	0.200	visual oddball stimulus presentation	1.000	target	n/a
73.796	0.200	visual standard stimulus presentation	0.000	standard	n/a
75.998	0.200	visual oddball stimulus presentation	1.000	target	n/a
75.998	0.496	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
78.793	0.200	visual oddball stimulus presentation	1.000	target	n/a
78.793	0.494	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
81.590	0.200	visual standard stimulus presentation	0.000	standard	n/a
84.386	0.477	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
84.386	0.200	visual oddball stimulus presentation	1.000	target	n/a
86.588	0.200	visual standard stimulus presentation	0.000	standard	n/a
88.787	0.200	visual standard stimulus presentation	0.000	standard	n/a
91.584	0.200	visual standard stimulus presentation	0.000	standard	n/a
93.586	0.200	visual standard stimulus presentation	0.000	standard	n/a
95.985	0.367	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
95.985	0.200	visual oddball stimulus presentation	1.000	target	n/a
97.988	0.200	visual standard stimulus presentation	0.000	standard	n/a
100.188	0.200	visual standard stimulus presentation	0.000	standard	n/a
102.389	0.200	visual standard stimulus presentation	0.000	standard	n/a
104.789	0.200	visual standard stimulus presentation	0.000	standard	n/a
107.188	0.200	visual standard stimulus presentation	0.000	standard	n/a
110.183	0.200	visual oddball stimulus presentation	1.000	target	n/a
110.183	0.446	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
112.581	0.200	visual standard stimulus presentation	0.000	standard	n/a
114.981	0.200	visual standard stimulus presentation	0.000	standard	n/a
116.982	0.486	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
116.982	0.200	visual oddball stimulus presentation	1.000	target	n/a
119.581	0.200	visual standard stimulus presentation	0.000	standard	n/a
121.582	0.200	visual standard stimulus presentation	0.000	standard	n/a
123.982	0.200	visual standard stimulus presentation	0.000	standard	n/a
126.183	0.200	visual standard stimulus presentation	0.000	standard	n/a
128.780	0.200	visual standard stimulus presentation	0.000	standard	n/a
131.179	0.200	visual oddball stimulus presentation	1.000	target	n/a
131.179	0.478	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
133.182	0.200	visual standard stimulus presentation	0.000	standard	n/a
135.978	0.200	visual standard stimulus presentation	0.000	standard	n/a
138.774	0.200	visual standard stimulus presentation	0.000	standard	n/a
141.174	0.200	visual standard stimulus presentation	0.000	standard	n/a
144.168	0.200	visual standard stimulus presentation	0.000	standard	n/a
146.965	0.418	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
146.965	0.200	visual oddball stimulus presentation	1.000	target	n/a
149.959	0.200	visual standard stimulus presentation	0.000	standard	n/a
152.757	0.571	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
152.757	0.200	visual oddball stimulus presentation	1.000	target	n/a
154.758	0.200	visual standard stimulus presentation	0.000	standard	n/a
156.761	0.486	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
156.761	0.200	visual oddball stimulus presentation	1.000	target	n/a
159.358	0.200	visual standard stimulus presentation	0.000	standard	n/a
162.155	0.200	visual standard stimulus presentation	0.000	standard	n/a
165.150	0.407	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
165.150	0.200	visual oddball stimulus presentation	1.000	target	n/a
167.350	0.200	visual standard stimulus presentation	0.000	standard	n/a
169.551	0.200	visual standard stimulus presentation	0.000	standard	n/a
172.348	0.200	visual standard stimulus presentation	0.000	standard	n/a
175.144	0.200	visual standard stimulus presentation	0.000	standard	n/a
177.542	0.200	visual standard stimulus presentation	0.000	standard	n/a
179.941	0.200	visual standard stimulus presentation	0.000	standard	n/a
182.342	0.200	visual standard stimulus presentation	0.000	standard	n/a
184.343	0.200	visual standard stimulus presentation	0.000	standard	n/a
186.941	0.200	visual standard stimulus presentation	0.000	standard	n/a
189.935	0.200	visual standard stimulus presentation	0.000	standard	n/a
191.938	0.200	visual standard stimulus presentation	0.000	standard	n/a
193.940	0.200	visual standard stimulus presentation	0.000	standard	n/a
195.942	0.200	visual standard stimulus presentation	0.000	standard	n/a
198.341	0.200	visual standard stimulus presentation	0.000	standard	n/a
201.137	0.541	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
201.137	0.200	visual oddball stimulus presentation	1.000	target	n/a
203.140	0.200	visual standard stimulus presentation	0.000	standard	n/a
205.340	0.200	visual standard stimulus presentation	0.000	standard	n/a
207.342	0.200	visual standard stimulus presentation	0.000	standard	n/a
210.338	0.200	visual standard stimulus presentation	0.000	standard	n/a
212.538	0.200	visual standard stimulus presentation	0.000	standard	n/a
215.137	0.200	visual standard stimulus presentation	0.000	standard	n/a
218.131	0.438	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
218.131	0.200	visual oddball stimulus presentation	1.000	target	n/a
220.729	0.441	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
220.729	0.200	visual oddball stimulus presentation	1.000	target	n/a
223.723	0.200	visual standard stimulus presentation	0.000	standard	n/a
226.122	0.200	visual standard stimulus presentation	0.000	standard	n/a
228.919	0.475	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
228.919	0.200	visual oddball stimulus presentation	1.000	target	n/a
231.119	0.200	visual standard stimulus presentation	0.000	standard	n/a
233.123	0.200	visual standard stimulus presentation	0.000	standard	n/a
235.322	0.200	visual standard stimulus presentation	0.000	standard	n/a
238.318	0.200	visual standard stimulus presentation	0.000	standard	n/a
240.916	0.200	visual standard stimulus presentation	0.000	standard	n/a
243.315	0.200	visual standard stimulus presentation	0.000	standard	n/a
246.110	0.200	visual standard stimulus presentation	0.000	standard	n/a
248.907	0.200	visual standard stimulus presentation	0.000	standard	n/a
251.307	0.200	visual standard stimulus presentation	0.000	standard	n/a
253.706	0.200	visual standard stimulus presentation	0.000	standard	n/a
256.700	0.200	visual standard stimulus presentation	0.000	standard	n/a
259.298	0.507	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
259.298	0.200	visual oddball stimulus presentation	1.000	target	n/a
261.697	0.200	visual standard stimulus presentation	0.000	standard	n/a
264.296	0.200	visual standard stimulus presentation	0.000	standard	n/a
266.893	0.200	visual standard stimulus presentation	0.000	standard	n/a
269.094	0.200	visual standard stimulus presentation	0.000	standard	n/a
271.294	0.200	visual standard stimulus presentation	0.000	standard	n/a
274.091	0.200	visual standard stimulus presentation	0.000	standard	n/a
277.085	0.200	visual standard stimulus presentation	0.000	standard	n/a
279.486	0.200	visual standard stimulus presentation	0.000	standard	n/a
282.083	0.200	visual standard stimulus presentation	0.000	standard	n/a
284.085	0.200	visual standard stimulus presentation	0.000	standard	n/a
287.079	0.200	visual standard stimulus presentation	0.000	standard	n/a
289.479	0.200	visual standard stimulus presentation	0.000	standard	n/a
291.680	0.200	visual standard stimulus presentation	0.000	standard	n/a
294.477	0.200	visual standard stimulus presentation	0.000	standard	n/a
296.876	0.200	visual standard stimulus presentation	0.000	standard	n/a
299.871	0.524	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
299.871	0.200	visual oddball stimulus presentation	1.000	target	n/a
301.872	0.200	visual standard stimulus presentation	0.000	standard	n/a
304.669	0.200	visual standard stimulus presentation	0.000	standard	n/a
307.663	0.415	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
307.663	0.200	visual oddball stimulus presentation	1.000	target	n/a
310.261	0.200	visual standard stimulus presentation	0.000	standard	n/a
312.463	0.200	visual standard stimulus presentation	0.000	standard	n/a
n/a	n/a	n/a	4.401	0	standard
n/a	n/a	n/a	7.213	0	standard
n/a	n/a	n/a	9.828	0	standard
