onset	trial_type	eventcode
26759	famous_new	5
27542	response	0
30214	famous_second_early	6
30750	response	0
33577	scrambled_new	17
34317	response	0
37270	famous_new	5
37945	response	0
40835	famous_second_early	6
41474	response	0
44326	famous_new	5
45399	response	0
47799	famous_second_early	6
48232	response	0
51218	scrambled_new	17
51921	response	0
54782	scrambled_second_early	18
55322	response	0
58127	unfamiliar_new	13
58697	response	0
61765	unfamiliar_second_early	14
62273	response	0
65330	scrambled_new	17
65944	response	0
68766	scrambled_second_early	18
69220	response	0
72257	scrambled_second_late	19
73138	response	0
75804	famous_new	5
76635	response	0
79130	famous_second_early	6
79562	response	0
82439	unfamiliar_new	13
83247	response	0
85947	scrambled_new	17
86535	response	0
89347	scrambled_new	17
89914	response	0
92746	famous_new	5
93364	response	0
96201	unfamiliar_new	13
97018	response	0
99821	unfamiliar_new	13
100439	response	0
103368	unfamiliar_second_early	14
103839	response	0
106988	unfamiliar_second_late	15
107582	response	0
110369	unfamiliar_new	13
110993	response	0
113934	unfamiliar_second_early	14
114394	response	0
117462	scrambled_second_late	19
118209	response	0
120898	unfamiliar_new	13
121435	response	0
124444	scrambled_second_late	19
125007	response	0
127936	scrambled_new	17
128451	response	0
131519	famous_second_late	7
132132	response	0
135047	famous_new	5
135758	response	0
138465	unfamiliar_second_late	15
139102	response	0
141956	unfamiliar_new	13
142636	response	0
145282	famous_new	5
145833	response	0
148755	scrambled_new	17
149223	response	0
152431	unfamiliar_second_late	15
152930	response	0
155904	famous_new	5
156575	response	0
159211	scrambled_second_late	19
159803	response	0
162721	scrambled_new	17
163277	response	0
166268	scrambled_second_early	18
166820	response	0
169649	famous_second_late	7
170245	response	0
173122	scrambled_new	17
173726	response	0
176614	scrambled_second_early	18
177223	response	0
180086	unfamiliar_second_late	15
181027	response	0
183724	scrambled_new	17
184405	response	0
187235	scrambled_second_early	18
187868	response	0
190726	famous_second_late	7
191571	response	0
194125	scrambled_new	17
194755	response	0
197635	scrambled_second_late	19
198248	response	0
201255	scrambled_new	17
201774	response	0
204783	scrambled_second_early	18
205250	response	0
208293	famous_second_late	7
209228	response	0
211656	unfamiliar_new	13
212613	response	0
215165	famous_new	5
215797	response	0
218712	famous_new	5
219631	response	0
222075	famous_second_early	6
222599	response	0
225419	unfamiliar_new	13
226080	response	0
229002	unfamiliar_second_early	14
229494	response	0
232457	scrambled_second_late	19
233211	response	0
235966	scrambled_new	17
236532	response	0
239513	unfamiliar_new	13
240305	response	0
242987	unfamiliar_second_early	14
243560	response	0
246404	unfamiliar_second_late	15
247279	response	0
249877	unfamiliar_new	13
250558	response	0
253350	unfamiliar_second_early	14
253923	response	0
256841	famous_second_late	7
257457	response	0
260516	scrambled_new	17
261174	response	0
264045	famous_new	5
264630	response	0
267371	famous_second_early	6
268027	response	0
270825	famous_new	5
271414	response	0
274408	famous_second_early	6
274923	response	0
277937	scrambled_second_late	19
278681	response	0
281281	famous_new	5
281880	response	0
284717	famous_second_early	6
285196	response	0
288135	famous_new	5
288859	response	0
291718	famous_second_early	6
292385	response	0
295191	famous_new	5
295940	response	0
298683	famous_second_early	6
299222	response	0
302101	scrambled_second_late	19
302836	response	0
305518	unfamiliar_new	13
306166	response	0
309010	famous_new	5
309647	response	0
312501	unfamiliar_new	13
313155	response	0
316121	unfamiliar_new	13
316805	response	0
319502	scrambled_new	17
320456	response	0
322994	unfamiliar_new	13
323581	response	0
326467	unfamiliar_second_early	14
327101	response	0
329940	unfamiliar_second_late	15
330531	response	0
333486	unfamiliar_new	13
334011	response	0
337180	unfamiliar_second_early	14
337876	response	0
340690	famous_second_late	7
341347	response	0
344181	unfamiliar_new	13
344756	response	0
347599	unfamiliar_second_late	15
348345	response	0
351145	scrambled_new	17
351997	response	0
354692	unfamiliar_second_late	15
355398	response	0
358128	scrambled_new	17
358882	response	0
361785	scrambled_second_late	19
363390	response	0
365313	scrambled_new	17
366370	response	0
368786	scrambled_second_early	18
369852	response	0
372332	unfamiliar_new	13
372991	response	0
375824	unfamiliar_second_early	14
376527	response	0
379407	famous_new	5
380569	response	0
382917	famous_second_early	6
383556	response	0
386482	unfamiliar_second_late	15
387129	response	0
389918	unfamiliar_new	13
393520	unfamiliar_second_early	14
394169	response	0
396974	scrambled_second_late	19
398891	response	0
400466	famous_new	5
401094	response	0
404122	scrambled_second_late	19
404942	response	0
407614	scrambled_new	17
408331	response	0
411124	unfamiliar_new	13
411827	response	0
414652	famous_new	5
415329	response	0
418253	unfamiliar_new	13
419133	response	0
421763	scrambled_new	17
422709	response	0
425383	scrambled_second_early	18
425991	response	0
428893	famous_second_late	7
429545	response	0
432422	unfamiliar_new	13
433506	response	0
436041	unfamiliar_second_early	14
436670	response	0
439514	scrambled_second_late	19
440176	response	0
442969	famous_new	5
443698	response	0
446442	unfamiliar_second_late	15
447254	response	0
449915	scrambled_new	17
450577	response	0
453479	famous_second_late	7
454596	response	0
457136	famous_new	5
458072	response	0
460444	unfamiliar_second_late	15
461285	response	0
463917	unfamiliar_new	13
464961	response	0
467408	unfamiliar_second_early	14
467905	response	0
470863	famous_new	5
471673	response	0
474317	famous_second_early	6
475678	response	0
477919	unfamiliar_new	13
478641	response	0
481429	famous_second_late	7
482118	response	0
484755	scrambled_new	17
485633	response	0
488412	scrambled_second_early	18
489168	response	0
491885	scrambled_second_late	19
492462	response	0
495413	famous_new	5
496005	response	0
498720	famous_second_early	6
499198	response	0
502377	famous_second_late	7
502986	response	0
505979	unfamiliar_new	13
506746	response	0
509378	unfamiliar_second_early	14
510090	response	0
512796	famous_new	5
513634	response	0
516142	scrambled_new	17
516800	response	0
519522	unfamiliar_second_late	15
520177	response	0
523032	famous_new	5
523641	response	0
526486	scrambled_new	17
527270	response	0
529959	scrambled_new	17
530589	response	0
533377	scrambled_second_early	18
534002	response	0
