filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"4.0008	10.0008	OBJ	V	1	0.63603	UT	UT	UT	UT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"12.0024	16.0024	OBJ	V	1	0.52168	HC-MISS	 1.2104	UT	UT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"18.0016	24.0016	GRE	V	1	0.55725	UT	UT	UT	UT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"28.001	32.001	OBJ	NV	1	0.74171	HC-MISS	 2.1808	UT	UT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"36.001	42.001	OBJ	V	1	0.67562	UT	UT	UT	UT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"44.0017	46.0017	GRE	V	1	0.63952	UT	UT	UT	UT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"48.0011	52.0011	GRE	V	1	0.64072	UT	UT	UT	UT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"54.0008	60.0008	OBJ	V	1	 1.0012	LC-MISS	0.71814	UT	UT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"62.0018	64.0018	OBJ	NV	1	0.78846	HC-MISS	 1.1491	UT	UT"
func/sub-12task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"66.0014	72.0014	GRE	V	1	0.56383	UT	UT	UT	UT"
