onset	trial_type	eventcode
25991	scrambled_new	17
27650	response	0
29648	scrambled_second_early	18
30988	response	0
33231	scrambled_new	17
34628	response	0
36796	scrambled_second_early	18
38520	response	0
40361	scrambled_new	17
41966	response	0
43834	scrambled_second_early	18
45442	response	0
47344	famous_new	5
48940	response	0
50964	famous_second_early	6
52506	response	0
54547	unfamiliar_new	13
55888	response	0
58112	unfamiliar_new	13
59562	response	0
61677	famous_new	5
63095	response	0
65187	unfamiliar_new	13
66825	response	0
68807	scrambled_new	17
70231	response	0
72316	scrambled_new	17
73692	response	0
75734	unfamiliar_second_late	15
76990	response	0
79189	scrambled_new	17
80707	response	0
82864	scrambled_second_early	18
84403	response	0
86392	unfamiliar_second_late	15
87803	response	0
90067	famous_new	5
91559	response	0
93467	famous_second_early	6
95028	response	0
96848	famous_second_late	7
98267	response	0
100229	unfamiliar_new	13
101510	response	0
103739	unfamiliar_second_late	15
105185	response	0
107414	unfamiliar_new	13
109017	response	0
110960	unfamiliar_second_early	14
112368	response	0
114250	scrambled_second_late	19
115505	response	0
117576	unfamiliar_new	13
119043	response	0
121012	scrambled_second_late	19
122551	response	0
124558	famous_new	5
126119	response	0
127884	scrambled_new	17
129482	response	0
131449	scrambled_new	17
132850	response	0
134922	unfamiliar_second_late	15
136315	response	0
138359	famous_new	5
140029	response	0
141923	scrambled_new	17
143519	response	0
145470	scrambled_second_early	18
146919	response	0
149016	unfamiliar_second_late	15
150544	response	0
152489	scrambled_new	17
154084	response	0
155926	famous_second_late	7
157499	response	0
159307	unfamiliar_new	13
160687	response	0
162725	unfamiliar_second_early	14
164163	response	0
166161	scrambled_second_late	19
167491	response	0
169616	famous_new	5
171344	response	0
173107	famous_second_early	6
174657	response	0
176598	scrambled_second_late	19
178330	response	0
180127	unfamiliar_new	13
181681	response	0
183600	unfamiliar_second_early	14
185192	response	0
187054	famous_second_late	7
188638	response	0
190748	unfamiliar_new	13
192046	response	0
194147	unfamiliar_second_early	14
195819	response	0
197712	scrambled_new	17
199380	response	0
201222	scrambled_second_early	18
202821	response	0
204732	scrambled_second_late	19
206276	response	0
208315	scrambled_new	17
210129	response	0
211825	famous_new	5
213650	response	0
215316	famous_new	5
217145	response	0
218826	famous_second_early	6
220503	response	0
222464	unfamiliar_new	13
223738	response	0
225845	unfamiliar_new	13
227377	response	0
229134	unfamiliar_second_early	14
230461	response	0
232534	scrambled_new	17
233920	response	0
235933	scrambled_second_early	18
237368	response	0
239498	scrambled_second_late	19
240971	response	0
