onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.000	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.731	UT	UT	UT	UT
6.000	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.731	UT	UT	UT	UT
8.002	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.607	UT	UT	UT	UT
10.002	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.607	UT	UT	UT	UT
12.001	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.506	HC-HIT	 2.0947	0	1.6215
16.001	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.506	HC-HIT	 2.0947	0	1.6215
18.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.617	HC-MISS	 2.5608	UT	UT
22.002	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.617	HC-MISS	 2.5608	UT	UT
24.001	1.000	Invalid Other Greeble Cue: invalid cue where following stimulus was an untested or no response greeble	GRE	NV	1	0.762	UT	UT	UT	UT
30.001	0.500	Invalid Other Greeble: stimulus that was an untested or no response greeble and that followed a invalid cue	GRE	NV	1	0.762	UT	UT	UT	UT
32.002	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.646	LC-HIT	 2.5997	1	1.0624
34.002	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.646	LC-HIT	 2.5997	1	1.0624
38.002	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.571	HC-HIT	 1.3224	0	0.4589
44.002	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.571	HC-HIT	 1.3224	0	0.4589
46.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.478	LC-MISS	 2.3948	UT	UT
52.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.478	LC-MISS	 2.3948	UT	UT
56.000	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.613	LC-MISS	 2.6067	UT	UT
58.000	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.613	LC-MISS	 2.6067	UT	UT
60.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.631	UT	UT	UT	UT
62.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.631	UT	UT	UT	UT
64.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.468	UT	UT	UT	UT
70.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.468	UT	UT	UT	UT
