onset	trial_type	eventcode
26132	famous_new	5
26971	response	0
29659	famous_second_early	6
30044	response	0
33242	unfamiliar_new	13
33994	response	0
36881	famous_new	5
37759	response	0
40225	famous_second_early	6
40786	response	0
43588	scrambled_new	17
44414	response	0
46988	scrambled_second_early	18
48010	response	0
50589	unfamiliar_new	13
51282	response	0
54081	unfamiliar_second_early	14
54544	response	0
57590	famous_new	5
58348	response	0
61027	scrambled_new	17
61912	response	0
64647	scrambled_second_early	18
65409	response	0
68156	unfamiliar_second_late	15
68739	response	0
71575	famous_new	5
72307	response	0
75066	famous_second_early	6
75662	response	0
78667	famous_new	5
79306	response	0
82122	unfamiliar_new	13
83000	response	0
85724	unfamiliar_second_early	14
86255	response	0
89141	scrambled_new	17
89923	response	0
92578	famous_second_late	7
93222	response	0
96198	scrambled_new	17
97190	response	0
99616	unfamiliar_new	13
100213	response	0
103162	famous_new	5
103779	response	0
106672	famous_second_early	6
107415	response	0
110126	famous_second_late	7
110929	response	0
113599	unfamiliar_new	13
114497	response	0
116999	scrambled_new	17
117920	response	0
120490	scrambled_second_late	19
121446	response	0
123835	unfamiliar_new	13
124451	response	0
127253	scrambled_second_late	19
128190	response	0
130891	unfamiliar_new	13
131869	response	0
134272	unfamiliar_second_early	14
134899	response	0
137763	unfamiliar_second_late	15
138509	response	0
141126	famous_new	5
141972	response	0
144765	famous_second_early	6
145393	response	0
148366	unfamiliar_new	13
149406	response	0
151784	unfamiliar_second_early	14
152473	response	0
155349	unfamiliar_second_late	15
156008	response	0
158804	famous_new	5
159625	response	0
162460	scrambled_second_late	19
163457	response	0
165970	scrambled_new	17
166863	response	0
169351	unfamiliar_second_late	15
170173	response	0
172843	scrambled_new	17
173492	response	0
176297	scrambled_second_early	18
176798	response	0
179844	unfamiliar_new	13
180711	response	0
183317	famous_new	5
184175	response	0
186900	famous_new	5
187789	response	0
190373	famous_second_early	6
191321	response	0
193975	famous_second_late	7
194803	response	0
197429	famous_new	5
198232	response	0
200958	famous_second_early	6
201495	response	0
204467	scrambled_second_late	19
205266	response	0
207977	scrambled_new	17
208753	response	0
211487	unfamiliar_new	13
212312	response	0
214813	unfamiliar_second_late	15
215418	response	0
218304	scrambled_new	17
219311	response	0
221924	famous_second_late	7
222840	response	0
225434	scrambled_new	17
226227	response	0
228962	scrambled_second_early	18
229545	response	0
232545	scrambled_new	17
233306	response	0
235963	unfamiliar_new	13
237018	response	0
239436	unfamiliar_second_early	14
240178	response	0
242799	scrambled_second_late	19
243718	response	0
246162	famous_new	5
246990	response	0
249561	famous_second_early	6
250122	response	0
253108	unfamiliar_second_late	15
254104	response	0
256636	unfamiliar_new	13
257833	response	0
260072	scrambled_second_late	19
261017	response	0
263674	famous_new	5
264486	response	0
267312	scrambled_new	17
268060	response	0
270951	scrambled_second_early	18
271589	response	0
274277	scrambled_second_late	19
274927	response	0
277786	famous_new	5
278568	response	0
281406	famous_second_early	6
282037	response	0
285045	unfamiliar_new	13
285747	response	0
288591	unfamiliar_second_early	14
289193	response	0
292083	scrambled_new	17
292906	response	0
295648	unfamiliar_second_late	15
296805	response	0
299084	scrambled_new	17
299917	response	0
302575	scrambled_second_early	18
303397	response	0
306214	famous_second_late	7
306931	response	0
309760	famous_new	5
310393	response	0
313251	famous_new	5
314093	response	0
316688	famous_second_early	6
317638	response	0
320271	scrambled_new	17
320932	response	0
323781	famous_new	5
324668	response	0
327070	scrambled_second_late	19
327866	response	0
330635	famous_new	5
331393	response	0
334126	unfamiliar_new	13
335153	response	0
337599	famous_second_late	7
338219	response	0
341091	unfamiliar_new	13
342074	response	0
344582	unfamiliar_second_early	14
345195	response	0
348018	unfamiliar_new	13
348968	response	0
351583	unfamiliar_second_early	14
352168	response	0
354983	scrambled_second_late	19
355913	response	0
358492	scrambled_new	17
359175	response	0
361892	famous_second_late	7
362679	response	0
365475	famous_new	5
366219	response	0
369022	famous_second_early	6
369718	response	0
372531	famous_second_late	7
373217	response	0
375949	unfamiliar_new	13
376876	response	0
379422	unfamiliar_second_late	15
380520	response	0
382950	unfamiliar_new	13
383884	response	0
386368	unfamiliar_second_early	14
387066	response	0
389713	scrambled_new	17
390391	response	0
393314	scrambled_second_early	18
394098	response	0
396879	unfamiliar_new	13
397763	response	0
400481	scrambled_second_late	19
401007	response	0
404138	unfamiliar_new	13
404805	response	0
407464	famous_new	5
408158	response	0
411065	famous_second_early	6
411755	response	0
414520	unfamiliar_second_late	15
415483	response	0
418048	famous_new	5
418768	response	0
421337	famous_new	5
421990	response	0
424755	unfamiliar_new	13
425375	response	0
428210	unfamiliar_second_early	14
428818	response	0
431756	unfamiliar_second_late	15
432481	response	0
435321	unfamiliar_new	13
436054	response	0
438904	unfamiliar_second_late	15
439601	response	0
442212	scrambled_new	17
442987	response	0
445593	scrambled_new	17
446457	response	0
449140	famous_second_late	7
450061	response	0
452558	unfamiliar_new	13
453657	response	0
455865	famous_second_late	7
456543	response	0
459320	scrambled_new	17
460086	response	0
462885	unfamiliar_new	13
463552	response	0
466211	unfamiliar_second_early	14
467040	response	0
469776	unfamiliar_second_late	15
470775	response	0
473341	scrambled_new	17
474295	response	0
476887	scrambled_second_early	18
477473	response	0
480489	scrambled_second_late	19
481013	response	0
483943	scrambled_new	17
484804	response	0
487435	scrambled_second_early	18
488077	response	0
490871	scrambled_second_late	19
491664	response	0
494417	famous_new	5
495221	response	0
497927	famous_second_early	6
498662	response	0
501327	unfamiliar_second_late	15
502212	response	0
504689	unfamiliar_new	13
505698	response	0
508071	unfamiliar_second_early	14
508726	response	0
511488	scrambled_second_late	19
512376	response	0
514998	famous_new	5
515896	response	0
518343	famous_new	5
519191	response	0
521779	famous_second_early	6
522356	response	0
525399	scrambled_new	17
526148	response	0
528780	scrambled_new	17
529434	response	0
532253	scrambled_new	17
533191	response	0
535579	scrambled_second_early	18
536127	response	0
