onset	duration	trial_type	value	sample
2.0483333333333333	0.0	encode4	1	2458
7.0675	0.0	probe_not_in_set	6	8481
7.0675	0.0	probe4	3	8481
9.5025	0.0	response_l	10	11403
9.551666666666666	0.0	encode4	1	11462
14.57	0.0	probe_not_in_set	6	17484
14.57	0.0	probe4	3	17484
15.411666666666667	0.0	response_r	12	18494
15.411666666666667	0.0	response_correct_rejection	7	18494
17.054166666666667	0.0	encode4	1	20465
22.073333333333334	0.0	probe_not_in_set	6	26488
22.073333333333334	0.0	probe4	3	26488
22.923333333333332	0.0	response_r	12	27508
22.923333333333332	0.0	response_correct_rejection	7	27508
24.5575	0.0	encode4	1	29469
29.5925	0.0	probe4	3	35511
29.5925	0.0	probe_in_set	5	35511
30.345	0.0	response_l	10	36414
30.345	0.0	response_hit	9	36414
32.060833333333335	0.0	encode4	1	38473
37.079166666666666	0.0	probe_not_in_set	6	44495
37.079166666666666	0.0	probe4	3	44495
38.05916666666667	0.0	response_r	12	45671
38.05916666666667	0.0	response_correct_rejection	7	45671
39.54666666666667	0.0	encode4	1	47456
44.58166666666666	0.0	probe4	3	53498
44.58166666666666	0.0	probe_in_set	5	53498
45.660833333333336	0.0	response_l	10	54793
45.660833333333336	0.0	response_hit	9	54793
47.06666666666667	0.0	encode4	1	56480
52.10166666666667	0.0	probe4	3	62522
52.10166666666667	0.0	probe_in_set	5	62522
52.9275	0.0	response_l	10	63513
52.9275	0.0	response_hit	9	63513
54.5525	0.0	encode4	1	65463
59.57083333333333	0.0	probe4	3	71485
59.57083333333333	0.0	probe_in_set	5	71485
60.3625	0.0	response_l	10	72435
60.3625	0.0	response_hit	9	72435
62.05583333333333	0.0	encode4	1	74467
67.09083333333334	0.0	probe4	3	80509
67.09083333333334	0.0	probe_in_set	5	80509
67.64583333333333	0.0	response_l	10	81175
67.64583333333333	0.0	response_hit	9	81175
69.55833333333334	0.0	encode4	1	83470
74.59416666666667	0.0	probe_not_in_set	6	89513
74.59416666666667	0.0	probe4	3	89513
75.41333333333333	0.0	response_r	12	90496
75.41333333333333	0.0	response_correct_rejection	7	90496
77.06166666666667	0.0	encode6	2	92474
82.08	0.0	probe_not_in_set	6	98496
82.08	0.0	probe6	4	98496
83.37916666666666	0.0	response_r	12	100055
83.37916666666666	0.0	response_correct_rejection	7	100055
84.56416666666667	0.0	encode6	2	101477
89.58333333333333	0.0	probe_not_in_set	6	107500
89.58333333333333	0.0	probe6	4	107500
90.31166666666667	0.0	response_r	12	108374
90.31166666666667	0.0	response_correct_rejection	7	108374
92.0675	0.0	encode6	2	110481
97.1025	0.0	probe_in_set	5	116523
97.1025	0.0	probe6	4	116523
98.41833333333334	0.0	response_l	10	118102
98.41833333333334	0.0	response_hit	9	118102
99.55333333333333	0.0	encode6	2	119464
104.5725	0.0	probe_not_in_set	6	125487
104.5725	0.0	probe6	4	125487
105.69583333333334	0.0	response_r	12	126835
105.69583333333334	0.0	response_correct_rejection	7	126835
107.05666666666667	0.0	encode6	2	128468
112.05833333333334	0.0	probe_not_in_set	6	134470
112.05833333333334	0.0	probe6	4	134470
113.31916666666666	0.0	response_r	12	135983
