name	x	y	z
E1	0.06266342103481293	0.05976722520864619	0.0014322310791597195
E2	0.057294584810733795	0.07563958978684981	0.031251704418039726
E3	0.04183701053261757	0.08854470912106117	0.06000893284275103
E4	0.031061019748449326	0.08532576892009207	0.08123536396487399
E5	0.016016878187656403	0.07154467376183453	0.1024333845031905
E6	0.0	0.05243743603268779	0.11605322406018287
E7	-0.013250134885311127	0.028801364570232624	0.12436175311753789
E8	0.04571069777011871	0.08776722148985562	0.01196956512345191
E9	0.029183262959122658	0.09991305794171153	0.037350324863083574
E10	0.019823037087917328	0.10025007228834122	0.06015118416317659
E11	0.0	0.09418666205329955	0.0809603882783628
E12	-0.016016878187656403	0.07154467376183453	0.1024333845031905
E13	-0.02637326903641224	0.046184222378760506	0.11359680122274385
E14	0.013755187392234802	0.10414951427752524	0.014786421731774503
E15	0.0	0.10235694792094198	0.03977491609263393
E16	0.0	0.10412449410250275	0.05888022161277027
E17	0.0	0.1005644536661267	0.0013848822712252754
E18	-0.019823037087917328	0.10025007228834122	0.06015118416317659
E19	-0.031061019748449326	0.08532576892009207	0.08123536396487399
E20	-0.04142205789685249	0.0645315768147554	0.09366024000936851
E21	-0.013755187392234802	0.10414951427752524	0.014786421731774503
E22	-0.029183262959122658	0.09991305794171153	0.037350324863083574
E23	-0.04183701053261757	0.08854470912106117	0.06000893284275103
E24	-0.048281967639923096	0.07254497164274028	0.07570591463511914
E25	-0.04571069777011871	0.08776722148985562	0.01196956512345191
E26	-0.057294584810733795	0.07563958978684981	0.031251704418039726
E27	-0.06152517721056938	0.06480077656655814	0.059838250622151735
E28	-0.06005402281880379	0.05274755379034114	0.08051463032672379
E29	-0.05156049504876137	0.03879337711266899	0.10006225190147194
E30	-0.04001123085618019	0.021488619226411144	0.11624292978319073
E31	-0.021168896928429604	0.004763595624003181	0.1280891666835805
E32	-0.06266342103481293	0.05976722520864619	0.0014322310791597195
E33	-0.06928317993879318	0.04711431285534266	0.02684138009652997
E34	-0.0738832876086235	0.037593720414922024	0.05810255996705819
E35	-0.06944972276687622	0.024124263533798502	0.08458346114470544
E36	-0.05932276323437691	0.012886594818420683	0.10355259864001373
E37	-0.04233267158269882	-0.005081625273915046	0.12034976479724915
E38	-0.07092504948377609	0.038369663870080686	-0.004893968583866613
E39	-0.07786396145820618	0.011244440196069735	0.02465995006349809
E40	-0.08003260940313339	0.005651704206369668	0.05814044708285104
E41	-0.0747612714767456	-0.0007110317950636651	0.08549392776128675
E42	-0.06448645144701004	-0.015789337001652425	0.10225322383930643
E43	-0.07058142125606537	0.023479988181881673	-0.024100258829547493
E44	-0.0740647241473198	0.013016698104772618	-0.004590480155773881
E45	-0.07908746600151062	-0.017753062075495447	0.030284285131090986
E46	-0.07917293161153793	-0.019203870791444807	0.06322421578000603
E47	-0.07294517010450363	-0.02498095556370018	0.08330301751126107
E48	-0.06425397843122482	0.01857701715664183	-0.05278156347131741
E49	-0.0681900754570961	0.001055835796987637	-0.030758449788858035
E50	-0.07343418896198273	-0.040574488022684416	0.03685708637388772
E51	-0.07100405544042587	-0.04433514053493762	0.0696737019093829
