onset	duration	trial_type
20.001	2.000	pseudoword
22.501	2.000	pseudoword
25.001	2.000	pseudoword
27.501	2.000	pseudoword
30.001	2.000	pseudoword
32.501	2.000	pseudoword
35.002	2.000	pseudoword
37.502	2.000	pseudoword
60.003	2.000	pseudoword
62.503	2.000	pseudoword
65.003	2.000	pseudoword
67.503	2.000	pseudoword
70.003	2.000	pseudoword
72.503	2.000	pseudoword
75.004	2.000	pseudoword
77.504	2.000	pseudoword
100.004	2.000	pseudoword
102.504	2.000	pseudoword
105.005	2.000	pseudoword
107.505	2.000	pseudoword
110.005	2.000	pseudoword
112.505	2.000	pseudoword
115.005	2.000	pseudoword
117.505	2.000	pseudoword
140.006	2.000	pseudoword
142.506	2.000	pseudoword
145.006	2.000	pseudoword
147.506	2.000	pseudoword
150.006	2.000	pseudoword
152.507	2.000	pseudoword
155.007	2.000	pseudoword
157.507	2.000	pseudoword
180.007	2.000	word
182.507	2.000	word
185.008	2.000	word
187.508	2.000	word
190.008	2.000	word
192.508	2.000	word
195.008	2.000	word
197.508	2.000	word
220.009	2.000	word
222.509	2.000	word
225.009	2.000	word
227.509	2.000	word
230.009	2.000	word
232.510	2.000	word
235.010	2.000	word
237.510	2.000	word
260.010	2.000	word
262.510	2.000	word
265.010	2.000	word
267.511	2.000	word
270.011	2.000	word
272.511	2.000	word
275.011	2.000	word
277.511	2.000	word
300.012	2.000	word
302.512	2.000	word
305.012	2.000	word
307.512	2.000	word
310.012	2.000	word
312.512	2.000	word
315.012	2.000	word
317.513	2.000	word
