onset	duration	trial_type	0	1	2	3
0.000	0.350	Words	mist	1	NR	NR
1.000	0.350	Words	otter	1	NR	NR
2.000	0.350	Words	otter	1	34	552
3.100	0.350	Words	verse	1	NR	NR
4.100	0.350	Words	pail	1	NR	NR
5.100	0.350	Words	bosom	1	NR	NR
6.100	0.350	Words	tidy	1	NR	NR
7.100	0.350	Words	buyer	1	NR	NR
8.100	0.350	Words	port	1	NR	NR
9.100	0.350	Words	gulf	1	NR	NR
10.100	0.350	Words	gulf	1	34	653
11.200	0.350	Words	timid	1	NR	NR
12.200	0.350	Words	fowl	1	NR	NR
13.200	0.350	Words	navel	1	NR	NR
14.200	0.350	Words	spurt	1	NR	NR
15.200	0.350	Words	naval	1	34	727
16.200	0.350	Objects	blmv	2	NR	NR
17.200	0.350	Objects	gmzbw	2	NR	NR
18.300	0.350	Objects	gmzbw	2	34	491
19.300	0.350	Objects	fpjnl	2	NR	NR
20.300	0.350	Objects	nsqs	2	NR	NR
21.300	0.350	Objects	gprdk	2	NR	NR
22.300	0.350	Objects	jjfm	2	NR	NR
23.300	0.350	Objects	vhhtx	2	NR	NR
24.300	0.350	Objects	zrpc	2	NR	NR
25.300	0.350	Objects	tjlf	2	NR	NR
26.400	0.350	Objects	tjlf	2	34	600
27.400	0.350	Objects	hxfnj	2	NR	NR
28.400	0.350	Objects	bptb	2	NR	NR
29.400	0.350	Objects	wzkcb	2	NR	NR
30.400	0.350	Objects	lnzxh	2	NR	NR
31.400	0.350	Objects	mcvqp	2	NR	NR
32.500	0.350	Scrambled objects	kettle	3	NR	NR
33.500	0.350	Scrambled objects	ear	3	NR	NR
34.500	0.350	Scrambled objects	pencil	3	NR	NR
35.500	0.350	Scrambled objects	pencil	3	34	630
36.600	0.350	Scrambled objects	bird	3	NR	NR
37.600	0.350	Scrambled objects	snail	3	NR	NR
38.600	0.350	Scrambled objects	hook	3	NR	NR
39.600	0.350	Scrambled objects	mop	3	NR	NR
40.700	0.350	Scrambled objects	plate	3	NR	NR
41.700	0.350	Scrambled objects	owl	3	NR	NR
42.700	0.350	Scrambled objects	slide	3	NR	NR
43.700	0.350	Scrambled objects	slide	3	34	737
44.800	0.350	Scrambled objects	brain	3	NR	NR
45.800	0.350	Scrambled objects	whisk	3	NR	NR
46.800	0.350	Scrambled objects	worm	3	NR	NR
47.800	0.350	Scrambled objects	leek	3	NR	NR
48.900	0.350	Consonant strings	scram_1	4	NR	NR
49.900	0.350	Consonant strings	scram_2	4	NR	NR
51.000	0.350	Consonant strings	scram_2	4	34	560
52.000	0.350	Consonant strings	scram_4	4	NR	NR
53.000	0.350	Consonant strings	scram_5	4	NR	NR
54.100	0.350	Consonant strings	scram_6	4	34	524
55.100	0.350	Consonant strings	scram_7	4	NR	NR
56.100	0.350	Consonant strings	scram_8	4	34	378
57.200	0.350	Consonant strings	scram_9	4	NR	NR
58.200	0.350	Consonant strings	scram_10	4	NR	NR
59.200	0.350	Consonant strings	scram_10	4	NR	NR
60.300	0.350	Consonant strings	scram_12	4	NR	NR
61.300	0.350	Consonant strings	scram_13	4	NR	NR
62.400	0.350	Consonant strings	scram_14	4	NR	NR
63.400	0.350	Consonant strings	scram_15	4	NR	NR
64.400	0.350	Consonant strings	scram_16	4	NR	NR
81.000	0.350	Scrambled objects	mug	3	NR	NR
82.000	0.350	Scrambled objects	hat	3	NR	NR
83.000	0.350	Scrambled objects	chain	3	NR	NR
