onset	duration	trial_type
0.12	2.0	negative feedback
7.12	2.0	positive feedback
17.12	2.0	positive feedback
23.62	2.0	positive feedback
31.12	2.0	negative feedback
37.62	2.0	negative feedback
49.12	2.0	positive feedback
60.12	2.0	negative feedback
71.12	2.0	positive feedback
78.62	2.0	negative feedback
102.62	2.0	negative feedback
109.12	2.0	negative feedback
117.12	2.0	positive feedback
124.62	2.0	negative feedback
131.12	2.0	negative feedback
137.62	2.0	negative feedback
150.62	2.0	negative feedback
157.12	2.0	negative feedback
168.62	2.0	positive feedback
175.12	2.0	negative feedback
183.12	2.0	positive feedback
191.12	2.0	negative feedback
197.62	2.0	positive feedback
206.62	2.0	positive feedback
226.12	2.0	negative feedback
234.12	2.0	negative feedback
240.62	2.0	positive feedback
247.12	2.0	negative feedback
256.12	2.0	negative feedback
263.12	2.0	negative feedback
277.12	2.0	negative feedback
284.62	2.0	positive feedback
292.12	2.0	negative feedback
300.62	2.0	positive feedback
309.62	2.0	positive feedback
328.12	2.0	negative feedback
337.62	2.0	negative feedback
348.62	2.0	positive feedback
355.62	2.0	negative feedback
363.62	2.0	positive feedback
378.62	2.0	positive feedback
387.12	2.0	negative feedback
399.62	2.0	positive feedback
407.12	2.0	negative feedback
415.12	2.0	positive feedback
425.12	2.0	negative feedback
432.12	2.0	positive feedback
438.62	2.0	positive feedback
