onset	duration	trial_type	0	1	2	3
0.000	0.350	Objects	cjdh	2	NR	NR
1.000	0.350	Objects	hdrg	2	NR	NR
2.000	0.350	Objects	hdrg	2	34	536
3.100	0.350	Objects	tgdjz	2	NR	NR
4.100	0.350	Objects	bzcrn	2	NR	NR
5.100	0.350	Objects	gjss	2	NR	NR
6.100	0.350	Objects	nsxrr	2	NR	NR
7.100	0.350	Objects	jdjrq	2	NR	NR
8.200	0.350	Objects	jdjrq	2	34	553
9.200	0.350	Objects	gxkz	2	NR	NR
10.200	0.350	Objects	vhjb	2	NR	NR
11.200	0.350	Objects	dclm	2	NR	NR
12.200	0.350	Objects	bfzqz	2	NR	NR
13.300	0.350	Objects	dbwq	2	NR	NR
14.300	0.350	Objects	cjczd	2	NR	NR
15.300	0.350	Objects	tlqv	2	NR	NR
16.300	0.350	Consonant strings	scram_1	4	NR	NR
17.400	0.350	Consonant strings	scram_2	4	NR	NR
18.400	0.350	Consonant strings	scram_2	4	34	578
19.500	0.350	Consonant strings	scram_4	4	NR	NR
20.500	0.350	Consonant strings	scram_5	4	NR	NR
21.500	0.350	Consonant strings	scram_6	4	NR	NR
22.600	0.350	Consonant strings	scram_7	4	NR	NR
23.600	0.350	Consonant strings	scram_8	4	NR	NR
24.600	0.350	Consonant strings	scram_9	4	NR	NR
25.700	0.350	Consonant strings	scram_10	4	NR	NR
26.700	0.350	Consonant strings	scram_10	4	34	759
27.700	0.350	Consonant strings	scram_12	4	NR	NR
28.800	0.350	Consonant strings	scram_13	4	34	888
29.800	0.350	Consonant strings	scram_14	4	NR	NR
30.900	0.350	Consonant strings	scram_15	4	NR	NR
31.900	0.350	Consonant strings	scram_16	4	NR	NR
32.900	0.350	Scrambled objects	goat	3	NR	NR
34.000	0.350	Scrambled objects	goat	3	34	610
35.000	0.350	Scrambled objects	camera	3	NR	NR
36.000	0.350	Scrambled objects	wheel	3	NR	NR
37.000	0.350	Scrambled objects	camel	3	NR	NR
38.100	0.350	Scrambled objects	donkey	3	NR	NR
39.100	0.350	Scrambled objects	candle	3	NR	NR
40.100	0.350	Scrambled objects	zip	3	NR	NR
41.200	0.350	Scrambled objects	stool	3	NR	NR
42.200	0.350	Scrambled objects	stool	3	34	586
43.200	0.350	Scrambled objects	ruler	3	NR	NR
44.200	0.350	Scrambled objects	wool	3	NR	NR
45.300	0.350	Scrambled objects	tap	3	NR	NR
46.300	0.350	Scrambled objects	mouse	3	NR	NR
47.300	0.350	Scrambled objects	tiger	3	NR	NR
48.300	0.350	Scrambled objects	belt	3	NR	NR
49.400	0.350	Words	claw	1	NR	NR
50.400	0.350	Words	hare	1	NR	NR
51.400	0.350	Words	hare	1	34	446
52.400	0.350	Words	spree	1	NR	NR
53.400	0.350	Words	scorn	1	NR	NR
54.500	0.350	Words	kite	1	NR	NR
55.500	0.350	Words	brute	1	NR	NR
56.500	0.350	Words	waltz	1	NR	NR
57.500	0.350	Words	waltz	1	34	675
58.500	0.350	Words	keel	1	NR	NR
59.600	0.350	Words	peck	1	NR	NR
60.600	0.350	Words	code	1	NR	NR
61.600	0.350	Words	ulcer	1	NR	NR
62.600	0.350	Words	babe	1	NR	NR
63.600	0.350	Words	haste	1	NR	NR
64.700	0.350	Words	yoke	1	NR	NR
81.000	0.350	Scrambled objects	parrot	3	NR	NR
82.000	0.350	Scrambled objects	dice	3	NR	NR
83.100	0.350	Scrambled objects	bib	3	NR	NR
84.100	0.350	Scrambled objects	drum	3	NR	NR
85.100	0.350	Scrambled objects	drum	3	34	577
86.100	0.350	Scrambled objects	peach	3	NR	NR
87.200	0.350	Scrambled objects	clock	3	NR	NR
88.200	0.350	Scrambled objects	car	3	NR	NR
89.200	0.350	Scrambled objects	pig	3	NR	NR
90.300	0.350	Scrambled objects	basin	3	NR	NR
91.300	0.350	Scrambled objects	saw	3	NR	NR
92.300	0.350	Scrambled objects	cow	3	NR	NR
93.300	0.350	Scrambled objects	cow	3	34	788
94.400	0.350	Scrambled objects	flower	3	NR	NR
95.400	0.350	Scrambled objects	key	3	NR	NR
96.400	0.350	Scrambled objects	ball	3	NR	NR
97.400	0.350	Objects	hndzg	2	NR	NR
98.400	0.350	Objects	wkmmz	2	NR	NR
99.500	0.350	Objects	kksl	2	NR	NR
100.500	0.350	Objects	bcrf	2	NR	NR
101.500	0.350	Objects	qwmfm	2	NR	NR
102.500	0.350	Objects	xrvz	2	NR	NR
103.500	0.350	Objects	xrvz	2	34	543
104.600	0.350	Objects	zbrhx	2	NR	NR
105.600	0.350	Objects	xhqb	2	NR	NR
106.600	0.350	Objects	xhqb	2	34	772
107.600	0.350	Objects	dhhhh	2	NR	NR
108.600	0.350	Objects	sxjxn	2	NR	NR
109.700	0.350	Objects	jkcwt	2	NR	NR
110.700	0.350	Objects	vmxhv	2	NR	NR
111.700	0.350	Objects	tvgvn	2	NR	NR
112.700	0.350	Objects	hcbd	2	NR	NR
113.700	0.350	Words	feast	1	NR	NR
114.800	0.350	Words	baron	1	NR	NR
115.800	0.350	Words	watt	1	NR	NR
116.800	0.350	Words	gilt	1	NR	NR
117.800	0.350	Words	graft	1	NR	NR
118.800	0.350	Words	haul	1	NR	NR
119.800	0.350	Words	haul	1	34	797
120.900	0.350	Words	harem	1	NR	NR
121.900	0.350	Words	hump	1	NR	NR
122.900	0.350	Words	hump	1	34	867
123.900	0.350	Words	olive	1	NR	NR
124.900	0.350	Words	token	1	NR	NR
126.000	0.350	Words	burro	1	NR	NR
127.000	0.350	Words	lunge	1	NR	NR
128.000	0.350	Words	cargo	1	NR	NR
129.000	0.350	Words	loop	1	NR	NR
130.100	0.350	Consonant strings	scram_17	4	NR	NR
131.100	0.350	Consonant strings	scram_18	4	NR	NR
132.100	0.350	Consonant strings	scram_19	4	NR	NR
133.200	0.350	Consonant strings	scram_20	4	NR	NR
134.200	0.350	Consonant strings	scram_20	4	34	541
135.200	0.350	Consonant strings	scram_22	4	NR	NR
136.300	0.350	Consonant strings	scram_23	4	NR	NR
137.300	0.350	Consonant strings	scram_24	4	NR	NR
138.300	0.350	Consonant strings	scram_25	4	NR	NR
139.400	0.350	Consonant strings	scram_26	4	NR	NR
140.400	0.350	Consonant strings	scram_27	4	NR	NR
141.500	0.350	Consonant strings	scram_28	4	NR	NR
142.500	0.350	Consonant strings	scram_29	4	NR	NR
143.500	0.350	Consonant strings	scram_29	4	NR	NR
144.600	0.350	Consonant strings	scram_31	4	NR	NR
145.600	0.350	Consonant strings	scram_32	4	NR	NR
162.000	0.350	Consonant strings	scram_33	4	NR	NR
163.100	0.350	Consonant strings	scram_34	4	NR	NR
164.100	0.350	Consonant strings	scram_35	4	NR	NR
165.100	0.350	Consonant strings	scram_36	4	NR	NR
166.200	0.350	Consonant strings	scram_37	4	NR	NR
167.200	0.350	Consonant strings	scram_38	4	NR	NR
168.200	0.350	Consonant strings	scram_38	4	NR	NR
169.300	0.350	Consonant strings	scram_40	4	NR	NR
170.300	0.350	Consonant strings	scram_41	4	NR	NR
171.300	0.350	Consonant strings	scram_42	4	NR	NR
172.400	0.350	Consonant strings	scram_43	4	NR	NR
173.400	0.350	Consonant strings	scram_44	4	NR	NR
174.500	0.350	Consonant strings	scram_44	4	NR	NR
175.500	0.350	Consonant strings	scram_46	4	NR	NR
176.500	0.350	Consonant strings	scram_47	4	NR	NR
177.600	0.350	Consonant strings	scram_48	4	NR	NR
178.600	0.350	Objects	pjbnw	2	NR	NR
179.600	0.350	Objects	gvmh	2	NR	NR
180.600	0.350	Objects	thgj	2	NR	NR
181.600	0.350	Objects	jxlgl	2	NR	NR
182.700	0.350	Objects	jxlgl	2	34	642
183.700	0.350	Objects	qtfkb	2	NR	NR
184.700	0.350	Objects	tvpr	2	NR	NR
185.700	0.350	Objects	mhbpc	2	NR	NR
186.700	0.350	Objects	kxdkr	2	NR	NR
187.800	0.350	Objects	cmqjj	2	NR	NR
188.800	0.350	Objects	hdlmk	2	NR	NR
189.800	0.350	Objects	phrxq	2	NR	NR
190.800	0.350	Objects	kpbq	2	NR	NR
191.800	0.350	Objects	nrlr	2	NR	NR
192.900	0.350	Objects	rtlg	2	NR	NR
193.900	0.350	Objects	rtlg	2	34	659
194.900	0.350	Words	gable	1	NR	NR
195.900	0.350	Words	disc	1	NR	NR
196.900	0.350	Words	roar	1	NR	NR
197.900	0.350	Words	giant	1	NR	NR
199.000	0.350	Words	giant	1	34	569
200.000	0.350	Words	oxide	1	NR	NR
201.000	0.350	Words	pare	1	NR	NR
202.000	0.350	Words	plumb	1	NR	NR
203.000	0.350	Words	clang	1	NR	NR
204.100	0.350	Words	fleet	1	NR	NR
205.100	0.350	Words	delta	1	NR	NR
206.100	0.350	Words	badge	1	NR	NR
207.100	0.350	Words	loot	1	NR	NR
208.100	0.350	Words	lily	1	NR	NR
209.200	0.350	Words	crew	1	NR	NR
210.200	0.350	Words	crew	1	34	631
211.200	0.350	Scrambled objects	truck	3	NR	NR
212.300	0.350	Scrambled objects	boot	3	NR	NR
213.300	0.350	Scrambled objects	sofa	3	NR	NR
214.300	0.350	Scrambled objects	sofa	3	34	598
215.300	0.350	Scrambled objects	torch	3	NR	NR
216.400	0.350	Scrambled objects	sword	3	NR	NR
217.400	0.350	Scrambled objects	whale	3	NR	NR
218.400	0.350	Scrambled objects	pram	3	NR	NR
219.400	0.350	Scrambled objects	snake	3	NR	NR
220.400	0.350	Scrambled objects	apple	3	NR	NR
221.500	0.350	Scrambled objects	apple	3	34	688
222.500	0.350	Scrambled objects	lion	3	NR	NR
223.500	0.350	Scrambled objects	train	3	NR	NR
224.600	0.350	Scrambled objects	hammer	3	NR	NR
225.600	0.350	Scrambled objects	guitar	3	NR	NR
226.600	0.350	Scrambled objects	vase	3	NR	NR
243.000	0.350	Objects	fmrpj	2	NR	NR
244.000	0.350	Objects	lczj	2	NR	NR
245.000	0.350	Objects	xjbq	2	NR	NR
246.000	0.350	Objects	wdfgs	2	NR	NR
247.100	0.350	Objects	pdps	2	NR	NR
248.100	0.350	Objects	pdps	2	34	568
249.100	0.350	Objects	hbtnm	2	NR	NR
250.100	0.350	Objects	kgfzt	2	NR	NR
251.100	0.350	Objects	cxpnp	2	NR	NR
252.100	0.350	Objects	kmssf	2	NR	NR
