filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"4.0006	10.0006	OBJ	V	1	0.36805	UT	UT	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"12.0494	14.0494	OBJ	V	1	0.43462	HC-MISS	 1.5148	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"18.0881	24.0881	OBJ	V	1	0.42323	LC-MISS	 2.3299	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"26.1318	30.1318	GRE	V	0	0.53104	UT	UT	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"32.1703	38.1703	OBJ	V	1	0.43879	HC-HIT	 1.0523	1	0.22471"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"40.2121	42.2121	OBJ	V	0	0.42409	UT	UT	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"44.2499	48.2499	GRE	V	0	 0.3452	UT	UT	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"50.2901	52.2901	OBJ	V	1	0.42854	HC-HIT	 1.0553	1	1.3386"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"54.3276	58.3276	OBJ	NV	1	0.47583	HC-MISS	 3.3708	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"60.3668	62.3668	OBJ	V	1	0.44599	LC-MISS	0.93696	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"64.4041	68.4041	OBJ	V	1	0.39162	HC-HIT	0.98434	1	0.39724"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"70.444	72.444	OBJ	V	1	0.42543	LC-MISS	 1.2397	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"74.4811	80.4811	GRE	V	0	0.33545	UT	UT	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"82.523	88.523	OBJ	V	1	0.36611	HC-MISS	0.97376	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"90.565	94.565	OBJ	V	1	0.35012	NR	NR	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"98.6043	102.6043	OBJ	V	1	 0.4284	LC-HIT	 2.3883	0	0.99424"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"104.6462	108.6462	OBJ	NV	1	0.41223	NR	NR	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"112.686	118.686	OBJ	V	1	0.42416	UT	UT	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"120.73	124.73	GRE	V	0	 0.4818	UT	UT	UT	UT"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"126.7698	128.7698	OBJ	V	1	0.42753	LC-HIT	 3.0659	1	0.72142"
func/sub-02task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"130.8074	132.8074	OBJ	NV	0	 0.4473	HC-MISS	 1.0718	UT	UT"
