onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.908	.534	FAMOUS	5	4	2.158	func/f013.bmp
3.273	.962	.586	FAMOUS	6	4	1.233	func/f013.bmp
6.647	.825	.546	UNFAMILIAR	13	4	1.183	func/u014.bmp
9.838	.968	.597	UNFAMILIAR	14	4	.930	func/u014.bmp
12.978	.904	.415	UNFAMILIAR	13	7	1.068	func/u016.bmp
16.219	.859	.558	UNFAMILIAR	14	7	1.207	func/u016.bmp
19.443	.804	.585	UNFAMILIAR	13	4	1.286	func/u010.bmp
22.55	.879	.526	UNFAMILIAR	14	4	1.008	func/u010.bmp
25.606	.866	.416	SCRAMBLED	17	7	1.929	func/s002.bmp
28.697	.884	.461	SCRAMBLED	18	4	1.300	func/s002.bmp
31.319	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.898	.974	.543	FAMOUS	5	7	2.477	func/f004.bmp
55.173	.925	.534	SCRAMBLED	17	7	1.372	func/s008.bmp
58.313	.985	.439	UNFAMILIAR	13	4	1.431	func/u012.bmp
61.587	.862	.533	FAMOUS	5	4	1.086	func/f012.bmp
64.677	.869	.461	FAMOUS	6	4	1.018	func/f012.bmp
67.75	.804	.446	SCRAMBLED	17	7	1.267	func/s007.bmp
70.774	.873	.445	SCRAMBLED	17	7	1.211	func/s011.bmp
73.881	.983	.466	FAMOUS	7	7	1.203	func/f004.bmp
77.105	.998	.468	SCRAMBLED	17	7	1.240	func/s015.bmp
80.445	.833	.583	SCRAMBLED	19	7	1.379	func/s008.bmp
83.469	.940	.434	FAMOUS	5	7	1.637	func/f006.bmp
86.676	.813	.488	FAMOUS	6	7	1.209	func/f006.bmp
89.833	.994	.570	UNFAMILIAR	15	4	1.444	func/u012.bmp
93.19	.997	.594	FAMOUS	5	7	1.352	func/f009.bmp
96.448	.869	.491	FAMOUS	5	7	1.012	func/f005.bmp
99.655	.821	.571	SCRAMBLED	19	7	1.483	func/s007.bmp
102.695	.933	.437	FAMOUS	5	7	1.228	func/f002.bmp
105.869	.818	.481	FAMOUS	6	7	1.109	func/f002.bmp
108.942	.925	.487	SCRAMBLED	19	7	1.205	func/s011.bmp
111.615	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.144	.980	.498	FAMOUS	5	7	.898	func/f014.bmp
135.351	.833	.458	SCRAMBLED	19	n/a	0	func/s015.bmp
138.541	.999	.591	SCRAMBLED	17	4	1.940	func/s004.bmp
141.849	.868	.548	FAMOUS	5	4	1.366	func/f001.bmp
144.906	.832	.421	FAMOUS	6	4	1.433	func/f001.bmp
147.946	.897	.445	FAMOUS	7	7	.767	func/f009.bmp
151.186	.971	.575	UNFAMILIAR	13	7	1.604	func/u013.bmp
154.393	.978	.458	FAMOUS	7	7	1.137	func/f005.bmp
157.701	.984	.564	FAMOUS	5	7	1.248	func/f015.bmp
161.008	.900	.556	UNFAMILIAR	13	4	1.239	func/u011.bmp
164.265	.828	.594	UNFAMILIAR	14	4	1.269	func/u011.bmp
167.306	.830	.447	FAMOUS	7	7	1.116	func/f014.bmp
170.312	.992	.415	FAMOUS	5	7	1.806	func/f003.bmp
173.519	.942	.442	FAMOUS	6	7	1.361	func/f003.bmp
176.777	.874	.539	SCRAMBLED	19	4	1.363	func/s004.bmp
179.984	.845	.559	SCRAMBLED	17	4	1.131	func/s012.bmp
183.058	.981	.467	SCRAMBLED	17	7	.872	func/s001.bmp
186.365	.880	.559	SCRAMBLED	18	7	1.000	func/s001.bmp
189.422	.858	.414	UNFAMILIAR	15	4	1.095	func/u013.bmp
192.027	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.623	.873	.554	SCRAMBLED	17	4	1.718	func/s006.bmp
215.83	.863	.558	FAMOUS	7	7	1.115	func/f015.bmp
218.937	.984	.479	SCRAMBLED	17	7	1.449	func/s014.bmp
222.178	.873	.487	SCRAMBLED	18	7	.834	func/s014.bmp
225.452	.912	.536	UNFAMILIAR	13	4	1.099	func/u002.bmp
228.559	.952	.419	UNFAMILIAR	14	4	.915	func/u002.bmp
231.733	.891	.465	UNFAMILIAR	13	4	1.023	func/u004.bmp
234.89	.947	.496	UNFAMILIAR	14	4	.953	func/u004.bmp
238.164	.824	.560	SCRAMBLED	19	7	1.068	func/s012.bmp
241.187	.922	.425	FAMOUS	5	4	1.154	func/f011.bmp
244.478	.941	.593	SCRAMBLED	17	7	1.283	func/s005.bmp
247.668	.857	.482	SCRAMBLED	18	7	1.023	func/s005.bmp
250.825	.813	.524	SCRAMBLED	19	7	1.329	func/s006.bmp
253.849	.921	.450	FAMOUS	5	7	1.221	func/f007.bmp
257.072	.903	.528	SCRAMBLED	17	7	.788	func/s016.bmp
260.163	.969	.419	FAMOUS	5	4	1.369	func/f010.bmp
263.403	.892	.516	FAMOUS	6	4	1.183	func/f010.bmp
266.627	.950	.562	SCRAMBLED	17	7	1.326	func/s009.bmp
269.901	.935	.561	SCRAMBLED	18	7	1.010	func/s009.bmp
273.025	.896	.434	FAMOUS	7	7	1.431	func/f011.bmp
275.664	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
296.109	.895	.410	SCRAMBLED	17	4	1.541	func/s010.bmp
299.233	.908	.452	SCRAMBLED	18	4	1.010	func/s010.bmp
302.373	.866	.457	UNFAMILIAR	13	4	1.137	func/u008.bmp
305.53	.880	.519	FAMOUS	7	7	1.127	func/f007.bmp
308.588	.821	.417	SCRAMBLED	17	7	1.208	func/s003.bmp
