onset	trial_type	eventcode
25752	famous_new	5
26732	response	0
29353	famous_second_early	6
29972	response	0
32807	unfamiliar_new	13
33458	response	0
36262	unfamiliar_second_early	14
36746	response	0
39808	famous_new	5
40659	response	0
43410	unfamiliar_new	13
44315	response	0
46957	unfamiliar_new	13
47979	response	0
50374	scrambled_new	17
51361	response	0
53774	scrambled_new	17
54454	response	0
57118	scrambled_new	17
58266	response	0
60610	famous_second_late	7
61396	response	0
64101	scrambled_new	17
64936	response	0
67574	scrambled_second_early	18
68319	response	0
71176	unfamiliar_second_late	15
71909	response	0
74502	unfamiliar_new	13
75318	response	0
78067	unfamiliar_second_early	14
78699	response	0
81448	unfamiliar_second_late	15
82219	response	0
84811	scrambled_new	17
86267	response	0
88375	scrambled_second_early	18
89283	response	0
91905	scrambled_second_late	19
92411	response	0
95321	unfamiliar_new	13
96312	response	0
98813	scrambled_second_late	19
99411	response	0
102304	famous_new	5
103021	response	0
105814	famous_second_early	6
106450	response	0
109324	scrambled_second_late	19
110395	response	0
112742	famous_new	5
113733	response	0
116086	unfamiliar_new	13
116809	response	0
119688	famous_new	5
120229	response	0
123271	famous_second_early	6
123851	response	0
126762	scrambled_new	17
127772	response	0
130162	scrambled_second_early	18
130864	response	0
133653	unfamiliar_second_late	15
134409	response	0
137237	scrambled_new	17
138366	response	0
140801	scrambled_second_early	18
141423	response	0
144366	scrambled_new	17
145945	response	0
147839	famous_second_late	7
148705	response	0
151221	unfamiliar_new	13
152179	response	0
154748	unfamiliar_second_late	15
155468	response	0
158313	unfamiliar_new	13
159403	response	0
161640	unfamiliar_new	13
162356	response	0
165057	unfamiliar_second_early	14
165639	response	0
168457	famous_new	5
169079	response	0
171893	famous_second_early	6
172468	response	0
175292	unfamiliar_new	13
176240	response	0
178765	scrambled_second_late	19
179565	response	0
182367	famous_new	5
183146	response	0
185785	famous_second_early	6
186303	response	0
189276	unfamiliar_second_late	15
190008	response	0
192694	scrambled_new	17
193303	response	0
196002	scrambled_second_early	18
196512	response	0
199603	unfamiliar_second_late	15
200222	response	0
203150	scrambled_new	17
203745	response	0
206660	scrambled_second_early	18
207267	response	0
210096	scrambled_new	17
210968	response	0
213698	scrambled_second_early	18
214770	response	0
216988	scrambled_new	17
217999	response	0
220441	unfamiliar_second_late	15
221439	response	0
223823	famous_new	5
224583	response	0
227369	famous_second_early	6
228094	response	0
230879	famous_new	5
231909	response	0
234315	famous_new	5
235213	response	0
237788	unfamiliar_new	13
238487	response	0
241169	unfamiliar_new	13
241813	response	0
244716	unfamiliar_second_early	14
245406	response	0
248300	scrambled_second_late	19
249286	response	0
251643	scrambled_new	17
252347	response	0
255061	scrambled_new	17
255973	response	0
258571	famous_second_late	7
259946	response	0
262044	famous_new	5
262912	response	0
265425	famous_second_early	6
266050	response	0
268953	famous_second_late	7
269671	response	0
272426	unfamiliar_new	13
273217	response	0
275973	unfamiliar_second_late	15
276720	response	0
279556	scrambled_new	17
280200	response	0
283139	scrambled_new	17
283739	response	0
286667	scrambled_second_late	19
287523	response	0
290214	famous_new	5
291490	response	0
293595	famous_second_early	6
294278	response	0
297105	scrambled_second_late	19
297751	response	0
300596	scrambled_new	17
302353	response	0
304014	unfamiliar_new	13
304838	response	0
307432	unfamiliar_second_early	14
307993	response	0
310850	unfamiliar_second_late	15
311873	response	0
314323	famous_new	5
315019	response	0
317869	scrambled_second_late	19
318689	response	0
321232	famous_new	5
322813	response	0
324705	famous_second_early	6
325436	response	0
328123	scrambled_second_late	19
328931	response	0
331669	scrambled_new	17
332448	response	0
335290	unfamiliar_new	13
336159	response	0
338799	unfamiliar_second_early	14
339827	response	0
342125	scrambled_second_late	19
343158	response	0
345470	unfamiliar_new	13
346420	response	0
348906	unfamiliar_second_early	14
349527	response	0
352526	unfamiliar_new	13
353602	response	0
355962	famous_second_late	7
356654	response	0
359343	scrambled_new	17
360679	response	0
362816	scrambled_second_early	18
363538	response	0
366161	scrambled_new	17
367090	response	0
369615	scrambled_second_late	19
370283	response	0
372960	famous_new	5
373758	response	0
376598	famous_second_early	6
377218	response	0
380292	famous_new	5
381096	response	0
383746	famous_second_early	6
384313	response	0
387201	unfamiliar_new	13
388092	response	0
390802	unfamiliar_second_late	15
391554	response	0
394422	unfamiliar_new	13
395154	response	0
397895	famous_new	5
398586	response	0
401368	scrambled_second_late	19
402094	response	0
404989	scrambled_new	17
405911	response	0
408370	scrambled_second_early	18
408949	response	0
411972	famous_new	5
412841	response	0
415481	unfamiliar_new	13
416503	response	0
419046	unfamiliar_second_early	14
419934	response	0
422445	unfamiliar_second_late	15
423095	response	0
425974	famous_new	5
426791	response	0
429520	unfamiliar_second_late	15
430255	response	0
432975	scrambled_new	17
433637	response	0
436393	famous_second_late	7
437189	response	0
439866	famous_new	5
440799	response	0
443504	famous_second_early	6
444104	response	0
447032	famous_new	5
448123	response	0
450413	famous_second_late	7
451189	response	0
453794	unfamiliar_new	13
454622	response	0
457194	scrambled_new	17
458057	response	0
460667	famous_second_late	7
461433	response	0
464158	unfamiliar_new	13
464858	response	0
467723	unfamiliar_second_early	14
468257	response	0
471104	scrambled_second_late	19
471686	response	0
474669	unfamiliar_new	13
475816	response	0
478179	unfamiliar_second_early	14
478941	response	0
481707	famous_new	5
482282	response	0
485107	famous_second_late	7
485859	response	0
488580	famous_new	5
489170	response	0
492108	famous_second_early	6
492591	response	0
495452	unfamiliar_second_late	15
496287	response	0
498925	scrambled_new	17
499594	response	0
502435	scrambled_second_late	19
503104	response	0
505871	scrambled_new	17
506465	response	0
509528	scrambled_second_early	18
510288	response	0
512891	famous_new	5
513747	response	0
516217	famous_second_early	6
516887	response	0
519561	unfamiliar_new	13
520604	response	0
523144	famous_second_late	7
524341	response	0
526562	unfamiliar_new	13
528089	response	0
530035	unfamiliar_second_early	14
530840	response	0
533398	famous_new	5
534886	response	0
537055	famous_second_early	6
537635	response	0
540546	scrambled_second_late	19
541782	response	0
