onset	duration	trial_type	congruent_incorrect	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
0.0	1.0	congruent_correct	n/a	1	1	congruent	453	n/a
2.5	1.0	congruent_correct	n/a	1	1	congruent	421	n/a
10.0	1.0	incongruent_correct	n/a	1	2	incongruent	786	n/a
12.5	1.0	incongruent_correct	n/a	1	2	incongruent	672	n/a
15.0	1.0	incongruent_correct	n/a	1	2	incongruent	576	n/a
17.5	1.0	incongruent_correct	n/a	1	2	incongruent	462	n/a
25.0	1.0	congruent_correct	n/a	1	1	congruent	579	n/a
27.5	1.0	congruent_correct	n/a	1	1	congruent	770	n/a
30.0	1.0	incongruent_correct	n/a	1	2	incongruent	545	n/a
32.5	1.0	congruent_correct	n/a	1	1	congruent	552	n/a
35.0	1.0	incongruent_correct	n/a	1	2	incongruent	519	n/a
37.5	1.0	congruent_correct	n/a	1	1	congruent	718	n/a
40.0	1.0	congruent_correct	n/a	1	1	congruent	468	n/a
42.5	1.0	incongruent_correct	n/a	1	2	incongruent	531	n/a
45.0	1.0	incongruent_correct	n/a	1	2	incongruent	602	n/a
47.5	1.0	incongruent_correct	n/a	1	2	incongruent	577	n/a
50.0	1.0	incongruent_correct	n/a	1	2	incongruent	527	n/a
52.5	1.0	incongruent_correct	n/a	1	2	incongruent	502	n/a
60.0	1.0	congruent_correct	n/a	1	1	congruent	722	n/a
62.5	1.0	congruent_correct	n/a	1	1	congruent	458	n/a
65.0	1.0	congruent_correct	n/a	1	1	congruent	393	n/a
67.5	1.0	congruent_correct	n/a	1	1	congruent	472	n/a
75.0	1.0	congruent_correct	n/a	1	1	congruent	605	n/a
77.5	1.0	congruent_correct	n/a	1	1	congruent	460	n/a
80.0	1.0	congruent_correct	n/a	1	1	congruent	443	n/a
82.5	1.0	incongruent_incorrect	n/a	0	2	incongruent	385	n/a
85.0	1.0	incongruent_correct	n/a	1	2	incongruent	904	n/a
87.5	1.0	congruent_correct	n/a	1	1	congruent	575	n/a
90.0	1.0	incongruent_correct	n/a	1	2	incongruent	638	n/a
92.5	1.0	congruent_correct	n/a	1	1	congruent	660	n/a
95.0	1.0	congruent_correct	n/a	1	1	congruent	651	n/a
97.5	1.0	incongruent_correct	n/a	1	2	incongruent	602	n/a
100.0	1.0	congruent_correct	n/a	1	1	congruent	449	n/a
102.5	1.0	incongruent_correct	n/a	1	2	incongruent	512	n/a
105.0	1.0	incongruent_correct	n/a	1	2	incongruent	590	n/a
107.5	1.0	incongruent_correct	n/a	1	2	incongruent	558	n/a
110.0	1.0	congruent_correct	n/a	1	1	congruent	660	n/a
112.5	1.0	congruent_correct	n/a	1	1	congruent	627	n/a
120.0	1.0	congruent_correct	n/a	1	1	congruent	687	n/a
122.5	1.0	congruent_correct	n/a	1	1	congruent	591	n/a
125.0	1.0	congruent_correct	n/a	1	1	congruent	565	n/a
127.5	1.0	congruent_correct	n/a	1	1	congruent	541	n/a
130.0	1.0	congruent_correct	n/a	1	1	congruent	739	n/a
132.5	1.0	incongruent_correct	n/a	1	2	incongruent	690	n/a
135.0	1.0	congruent_correct	n/a	1	1	congruent	601	n/a
137.5	1.0	incongruent_correct	n/a	1	2	incongruent	608	n/a
140.0	1.0	congruent_correct	n/a	1	1	congruent	407	n/a
142.5	1.0	incongruent_correct	n/a	1	2	incongruent	557	n/a
150.0	1.0	incongruent_correct	n/a	1	2	incongruent	602	n/a
152.5	1.0	congruent_correct	n/a	1	1	congruent	537	n/a
155.0	1.0	incongruent_correct	n/a	1	2	incongruent	552	n/a
157.5	1.0	incongruent_correct	n/a	1	2	incongruent	678	n/a
160.0	1.0	incongruent_correct	n/a	1	2	incongruent	574	n/a
162.5	1.0	incongruent_correct	n/a	1	2	incongruent	652	n/a
165.0	1.0	incongruent_correct	n/a	1	2	incongruent	459	n/a
167.5	1.0	incongruent_correct	n/a	1	2	incongruent	515	n/a
170.0	1.0	incongruent_correct	n/a	1	2	incongruent	585	n/a
172.5	1.0	incongruent_correct	n/a	1	2	incongruent	536	n/a
175.0	1.0	congruent_correct	n/a	1	1	congruent	790	n/a
177.5	1.0	congruent_correct	n/a	1	1	congruent	438	n/a
185.0	1.0	incongruent_correct	n/a	1	2	incongruent	650	n/a
187.5	1.0	congruent_correct	n/a	1	1	congruent	513	n/a
190.0	1.0	congruent_correct	n/a	1	1	congruent	384	n/a
192.5	1.0	incongruent_correct	n/a	1	2	incongruent	567	n/a
195.0	1.0	incongruent_correct	n/a	1	2	incongruent	501	n/a
197.5	1.0	incongruent_correct	n/a	1	2	incongruent	532	n/a
200.0	1.0	incongruent_correct	n/a	1	2	incongruent	460	n/a
202.5	1.0	congruent_correct	n/a	1	1	congruent	690	n/a
210.0	1.0	incongruent_correct	n/a	1	2	incongruent	599	n/a
212.5	1.0	incongruent_correct	n/a	1	2	incongruent	462	n/a
215.0	1.0	congruent_correct	n/a	1	1	congruent	405	n/a
217.5	1.0	incongruent_correct	n/a	1	2	incongruent	499	n/a
225.0	1.0	congruent_correct	n/a	1	1	congruent	616	n/a
227.5	1.0	congruent_correct	n/a	1	1	congruent	439	n/a
230.0	1.0	congruent_correct	n/a	1	1	congruent	606	n/a
232.5	1.0	congruent_correct	n/a	1	1	congruent	414	n/a
235.0	1.0	incongruent_incorrect	n/a	0	2	incongruent	412	n/a
237.5	1.0	congruent_correct	n/a	1	1	congruent	603	n/a
240.0	1.0	congruent_correct	n/a	1	1	congruent	473	n/a
242.5	1.0	incongruent_correct	n/a	1	2	incongruent	625	n/a
245.0	1.0	incongruent_correct	n/a	1	2	incongruent	559	n/a
247.5	1.0	congruent_correct	n/a	1	1	congruent	614	n/a
250.0	1.0	incongruent_correct	n/a	1	2	incongruent	597	n/a
252.5	1.0	congruent_correct	n/a	1	1	congruent	812	n/a
260.0	1.0	incongruent_incorrect	n/a	0	2	incongruent	472	n/a
262.5	1.0	congruent_correct	n/a	1	1	congruent	528	n/a
270.0	1.0	congruent_correct	n/a	1	1	congruent	757	n/a
272.5	1.0	congruent_correct	n/a	1	1	congruent	691	n/a
275.0	1.0	incongruent_correct	n/a	1	2	incongruent	635	n/a
277.5	1.0	congruent_correct	n/a	1	1	congruent	465	n/a
