onset	trial_type	eventcode
26201	famous_new	5
26879	response	0
29509	unfamiliar_new	13
30147	response	0
33000	unfamiliar_new	13
33543	response	0
36529	famous_new	5
37262	response	0
40057	famous_new	5
40651	response	0
43585	scrambled_new	17
44502	response	0
47021	scrambled_second_early	18
47971	response	0
50604	famous_second_late	7
51247	response	0
53894	famous_new	5
54558	response	0
57403	unfamiliar_second_late	15
58360	response	0
61005	famous_new	5
61767	response	0
64441	famous_second_early	6
65010	response	0
67951	unfamiliar_second_late	15
68825	response	0
71461	scrambled_new	17
72234	response	0
75081	scrambled_second_early	18
75661	response	0
78535	famous_second_late	7
79190	response	0
82100	famous_new	5
83199	response	0
85445	famous_second_early	6
86105	response	0
88881	famous_second_late	7
89754	response	0
92483	unfamiliar_new	13
93267	response	0
95772	scrambled_new	17
97169	response	0
99337	scrambled_second_early	18
100255	response	0
102810	famous_second_late	7
103799	response	0
106411	unfamiliar_new	13
107043	response	0
109775	unfamiliar_second_early	14
110388	response	0
113192	famous_new	5
113930	response	0
116812	unfamiliar_new	13
117651	response	0
120414	unfamiliar_second_early	14
121248	response	0
123868	scrambled_new	17
124718	response	0
127286	scrambled_second_early	18
128020	response	0
130649	unfamiliar_second_late	15
131379	response	0
134067	scrambled_new	17
134913	response	0
137705	scrambled_new	17
138539	response	0
141105	unfamiliar_new	13
141710	response	0
144469	unfamiliar_second_early	14
145075	response	0
147830	famous_second_late	7
148662	response	0
151469	scrambled_new	17
152363	response	0
154923	scrambled_second_early	18
155515	response	0
158470	famous_new	5
159224	response	0
162182	scrambled_new	17
162899	response	0
165875	scrambled_second_late	19
166663	response	0
169495	unfamiliar_new	13
170419	response	0
173005	unfamiliar_second_early	14
173698	response	0
176643	scrambled_second_late	19
177724	response	0
180116	scrambled_new	17
180943	response	0
183700	scrambled_second_early	18
184692	response	0
187301	famous_new	5
188105	response	0
190829	scrambled_new	17
191599	response	0
194431	scrambled_second_early	18
195224	response	0
197867	famous_second_late	7
198625	response	0
201248	unfamiliar_new	13
201934	response	0
204740	unfamiliar_second_early	14
205313	response	0
208305	scrambled_second_late	19
208959	response	0
211631	unfamiliar_new	13
212900	response	0
213073	response	0
215049	unfamiliar_new	13
215990	response	0
218577	unfamiliar_second_early	14
219472	response	0
222086	unfamiliar_new	13
223034	response	0
225615	famous_second_late	7
226540	response	0
229198	famous_new	5
229939	response	0
232855	famous_second_early	6
233754	response	0
236419	famous_new	5
237310	response	0
239948	famous_second_early	6
240815	response	0
243476	scrambled_new	17
244396	response	0
246894	scrambled_second_early	18
247700	response	0
250367	unfamiliar_second_late	15
251184	response	0
253711	unfamiliar_new	13
254775	response	0
257221	scrambled_new	17
258167	response	0
260878	scrambled_second_early	18
261780	response	0
264553	unfamiliar_second_late	15
265262	response	0
268007	unfamiliar_new	13
268829	response	0
271462	unfamiliar_second_early	14
271957	response	0
274880	unfamiliar_new	13
275661	response	0
278371	scrambled_new	17
279189	response	0
281991	unfamiliar_new	13
282677	response	0
285612	unfamiliar_second_early	14
286304	response	0
288992	unfamiliar_second_late	15
289747	response	0
292355	scrambled_new	17
293194	response	0
295938	scrambled_second_early	18
296741	response	0
299669	famous_new	5
300389	response	0
303086	scrambled_new	17
303817	response	0
306449	unfamiliar_second_late	15
307200	response	0
310124	famous_new	5
310906	response	0
313524	scrambled_second_late	19
314838	response	0
316960	famous_new	5
317903	response	0
320341	famous_new	5
320992	response	0
323906	famous_second_early	6
324482	response	0
327508	scrambled_new	17
328297	response	0
330962	scrambled_second_early	18
331619	response	0
334270	famous_second_late	7
334949	response	0
337761	famous_new	5
338786	response	0
341253	scrambled_second_late	19
342127	response	0
344854	scrambled_new	17
345746	response	0
