onset	duration	trial_type	rating_par
1.016	5	att_neut	n/a
7.008	3	rating_par	-0.267
15.007	5	att_neg	n/a
21.014	3	rating_par	0.733
29.014	5	att_neg	n/a
36.017	3	rating_par	0.733
41.012	5	suppr_neg	n/a
48.016	3	rating_par	-0.267
53.011	5	suppr_neg	n/a
61.010	3	rating_par	-0.267
69.009	5	att_neg	n/a
76.013	3	rating_par	-0.267
83.016	5	suppr_neg	n/a
89.007	3	rating_par	-0.267
100.010	5	att_neut	n/a
106.001	3	rating_par	-0.267
111.013	5	att_neut	n/a
117.004	3	rating_par	-0.267
121.004	5	suppr_neg	n/a
127.012	3	rating_par	-0.267
139.010	5	att_neg	n/a
146.014	3	rating_par	0.733
150.013	5	att_neut	n/a
157.017	3	rating_par	-0.267
163.008	5	suppr_neg	n/a
171.007	3	rating_par	-0.267
176.002	5	att_neut	n/a
183.006	3	rating_par	-0.267
188.018	5	att_neut	n/a
196.017	3	rating_par	-0.267
201.012	5	att_neg	n/a
208.016	3	rating_par	-0.267
212.015	5	att_neut	n/a
219.002	3	rating_par	-0.267
225.010	5	att_neg	n/a
233.009	3	rating_par	1.733
240.012	5	att_neut	n/a
247.016	3	rating_par	-0.267
252.011	5	suppr_neg	n/a
259.014	3	rating_par	-0.267
263.014	5	att_neg	n/a
270.001	3	rating_par	1.733
276.009	5	att_neg	n/a
285.004	3	rating_par	0.733
292.007	5	att_neut	n/a
301.002	3	rating_par	-0.267
307.010	5	suppr_neg	n/a
314.013	3	rating_par	-0.267
319.008	5	suppr_neg	n/a
325.016	3	rating_par	-0.267
332.003	5	suppr_neg	n/a
339.006	3	rating_par	-0.267
344.002	5	suppr_neg	n/a
351.005	3	rating_par	-0.267
355.005	5	att_neg	n/a
361.012	3	rating_par	-0.267
365.012	5	att_neut	n/a
373.011	3	rating_par	-0.267
381.010	5	att_neg	n/a
387.001	3	rating_par	-0.267
