onset	duration	trial_type
12.0	0.5	cat
14.0	0.5	cat
16.0	0.5	cat
18.0	0.5	cat
20.0	0.5	cat
22.0	0.5	cat
24.0	0.5	cat
26.0	0.5	cat
28.0	0.5	cat
30.0	0.5	cat
32.0	0.5	cat
34.0	0.5	cat
48.0	0.5	scrambledpix
50.0	0.5	scrambledpix
52.0	0.5	scrambledpix
54.0	0.5	scrambledpix
56.0	0.5	scrambledpix
58.0	0.5	scrambledpix
60.0	0.5	scrambledpix
62.0	0.5	scrambledpix
64.0	0.5	scrambledpix
66.0	0.5	scrambledpix
68.0	0.5	scrambledpix
70.0	0.5	scrambledpix
84.0	0.5	chair
86.0	0.5	chair
88.0	0.5	chair
90.0	0.5	chair
92.0	0.5	chair
94.0	0.5	chair
96.0	0.5	chair
98.0	0.5	chair
100.0	0.5	chair
102.0	0.5	chair
104.0	0.5	chair
106.0	0.5	chair
120.0	0.5	bottle
122.0	0.5	bottle
124.0	0.5	bottle
126.0	0.5	bottle
128.0	0.5	bottle
130.0	0.5	bottle
132.0	0.5	bottle
134.0	0.5	bottle
136.0	0.5	bottle
138.0	0.5	bottle
140.0	0.5	bottle
142.0	0.5	bottle
156.0	0.5	shoe
158.0	0.5	shoe
160.0	0.5	shoe
162.0	0.5	shoe
164.0	0.5	shoe
166.0	0.5	shoe
168.0	0.5	shoe
170.0	0.5	shoe
172.0	0.5	shoe
174.0	0.5	shoe
176.0	0.5	shoe
178.0	0.5	shoe
192.0	0.5	house
194.0	0.5	house
196.0	0.5	house
198.0	0.5	house
200.0	0.5	house
202.0	0.5	house
204.0	0.5	house
206.0	0.5	house
208.0	0.5	house
210.0	0.5	house
212.0	0.5	house
214.0	0.5	house
228.0	0.5	face
230.0	0.5	face
232.0	0.5	face
234.0	0.5	face
236.0	0.5	face
238.0	0.5	face
240.0	0.5	face
242.0	0.5	face
244.0	0.5	face
246.0	0.5	face
248.0	0.5	face
250.0	0.5	face
264.0	0.5	scissors
266.0	0.5	scissors
268.0	0.5	scissors
270.0	0.5	scissors
272.0	0.5	scissors
274.0	0.5	scissors
276.0	0.5	scissors
278.0	0.5	scissors
280.0	0.5	scissors
282.0	0.5	scissors
284.0	0.5	scissors
286.0	0.5	scissors
