onset	duration	trial_type
0.12	2.0	positive feedback
7.62	2.0	positive feedback
14.62	2.0	negative feedback
29.12	2.0	negative feedback
35.62	2.0	positive feedback
48.12	2.0	negative feedback
65.62	2.0	negative feedback
73.12	2.0	positive feedback
84.12	2.0	negative feedback
91.62	2.0	positive feedback
99.62	2.0	positive feedback
107.12	2.0	negative feedback
113.62	2.0	negative feedback
124.62	2.0	negative feedback
141.12	2.0	positive feedback
149.62	2.0	negative feedback
159.12	2.0	negative feedback
168.62	2.0	negative feedback
175.62	2.0	negative feedback
183.12	2.0	negative feedback
189.62	2.0	negative feedback
198.12	2.0	positive feedback
209.62	2.0	negative feedback
217.62	2.0	positive feedback
224.62	2.0	negative feedback
231.62	2.0	positive feedback
238.12	2.0	negative feedback
244.62	2.0	positive feedback
251.12	2.0	positive feedback
264.62	2.0	positive feedback
271.12	2.0	negative feedback
282.62	2.0	negative feedback
289.12	2.0	negative feedback
295.62	2.0	negative feedback
305.12	2.0	negative feedback
312.12	2.0	positive feedback
320.62	2.0	negative feedback
329.12	2.0	positive feedback
336.62	2.0	negative feedback
352.12	2.0	negative feedback
370.62	2.0	negative feedback
378.62	2.0	negative feedback
385.12	2.0	positive feedback
405.12	2.0	negative feedback
413.62	2.0	positive feedback
422.12	2.0	positive feedback
430.12	2.0	negative feedback
438.62	2.0	negative feedback
