onset	duration	trial_type	congruent_incorrect	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
0.0	1.0	congruent_correct	n/a	1	1	congruent	497	n/a
2.5	1.0	congruent_correct	n/a	1	1	congruent	350	n/a
10.0	1.0	incongruent_incorrect	n/a	0	2	incongruent	523	n/a
12.5	1.0	incongruent_correct	n/a	1	2	incongruent	454	n/a
15.0	1.0	incongruent_correct	n/a	1	2	incongruent	541	n/a
17.5	1.0	incongruent_correct	n/a	1	2	incongruent	441	n/a
25.0	1.0	congruent_correct	n/a	1	1	congruent	495	n/a
27.5	1.0	congruent_correct	n/a	1	1	congruent	475	n/a
30.0	1.0	incongruent_correct	n/a	1	2	incongruent	464	n/a
32.5	1.0	congruent_correct	n/a	1	1	congruent	734	n/a
35.0	1.0	incongruent_correct	n/a	1	2	incongruent	474	n/a
37.5	1.0	congruent_correct	n/a	1	1	congruent	742	n/a
40.0	1.0	congruent_correct	n/a	1	1	congruent	577	n/a
42.5	1.0	incongruent_correct	n/a	1	2	incongruent	457	n/a
45.0	1.0	incongruent_correct	n/a	1	2	incongruent	492	n/a
47.5	1.0	incongruent_correct	n/a	1	2	incongruent	440	n/a
50.0	1.0	incongruent_correct	n/a	1	2	incongruent	437	n/a
52.5	1.0	incongruent_correct	n/a	1	2	incongruent	506	n/a
60.0	1.0	congruent_correct	n/a	1	1	congruent	520	n/a
62.5	1.0	congruent_correct	n/a	1	1	congruent	500	n/a
65.0	1.0	congruent_correct	n/a	1	1	congruent	370	n/a
67.5	1.0	congruent_correct	n/a	1	1	congruent	398	n/a
75.0	1.0	congruent_correct	n/a	1	1	congruent	365	n/a
77.5	1.0	congruent_correct	n/a	1	1	congruent	385	n/a
80.0	1.0	congruent_correct	n/a	1	1	congruent	413	n/a
82.5	1.0	incongruent_incorrect	n/a	0	2	incongruent	417	n/a
85.0	1.0	incongruent_correct	n/a	1	2	incongruent	479	n/a
87.5	1.0	congruent_correct	n/a	1	1	congruent	596	n/a
90.0	1.0	incongruent_correct	n/a	1	2	incongruent	496	n/a
92.5	1.0	congruent_correct	n/a	1	1	congruent	517	n/a
95.0	1.0	congruent_correct	n/a	1	1	congruent	353	n/a
97.5	1.0	incongruent_correct	n/a	1	2	incongruent	541	n/a
100.0	1.0	congruent_correct	n/a	1	1	congruent	588	n/a
102.5	1.0	incongruent_correct	n/a	1	2	incongruent	584	n/a
105.0	1.0	incongruent_correct	n/a	1	2	incongruent	549	n/a
107.5	1.0	incongruent_correct	n/a	1	2	incongruent	609	n/a
110.0	1.0	congruent_correct	n/a	1	1	congruent	422	n/a
112.5	1.0	congruent_correct	n/a	1	1	congruent	562	n/a
120.0	1.0	congruent_correct	n/a	1	1	congruent	544	n/a
122.5	1.0	congruent_correct	n/a	1	1	congruent	509	n/a
125.0	1.0	congruent_correct	n/a	1	1	congruent	681	n/a
127.5	1.0	congruent_correct	n/a	1	1	congruent	485	n/a
130.0	1.0	congruent_correct	n/a	1	1	congruent	530	n/a
132.5	1.0	incongruent_correct	n/a	1	2	incongruent	663	n/a
135.0	1.0	congruent_correct	n/a	1	1	congruent	421	n/a
137.5	1.0	incongruent_correct	n/a	1	2	incongruent	514	n/a
140.0	1.0	congruent_correct	n/a	1	1	congruent	461	n/a
142.5	1.0	incongruent_correct	n/a	1	2	incongruent	426	n/a
150.0	1.0	incongruent_correct	n/a	1	2	incongruent	488	n/a
152.5	1.0	congruent_correct	n/a	1	1	congruent	462	n/a
155.0	1.0	incongruent_correct	n/a	1	2	incongruent	632	n/a
157.5	1.0	incongruent_correct	n/a	1	2	incongruent	454	n/a
160.0	1.0	incongruent_correct	n/a	1	2	incongruent	571	n/a
162.5	1.0	incongruent_correct	n/a	1	2	incongruent	430	n/a
165.0	1.0	incongruent_correct	n/a	1	2	incongruent	588	n/a
