onset	trial_type	eventcode
26020	unfamiliar_new	13
27067	response	0
29419	famous_new	5
30406	response	0
32782	unfamiliar_new	13
33673	response	0
36439	unfamiliar_new	13
37412	response	0
39985	famous_new	5
41485	response	0
43495	famous_second_early	6
44593	response	0
46839	famous_new	5
47735	response	0
50239	unfamiliar_second_late	15
51189	response	0
53712	scrambled_new	17
54571	response	0
57313	famous_second_late	7
58113	response	0
60805	unfamiliar_new	13
61649	response	0
64296	unfamiliar_second_late	15
65271	response	0
67916	scrambled_new	17
68639	response	0
71334	scrambled_second_early	18
72032	response	0
74880	unfamiliar_second_late	15
75820	response	0
78464	scrambled_new	17
79199	response	0
82067	scrambled_new	17
82740	response	0
85520	scrambled_second_early	18
86105	response	0
88920	famous_second_late	7
89764	response	0
92246	famous_new	5
93066	response	0
95719	famous_second_early	6
96525	response	0
99173	scrambled_second_late	19
99869	response	0
102867	scrambled_new	17
103644	response	0
106303	unfamiliar_second_late	15
107081	response	0
109721	famous_new	5
110741	response	0
113231	famous_second_early	6
113844	response	0
116704	scrambled_new	17
117361	response	0
120195	scrambled_second_early	18
120821	response	0
123760	scrambled_second_late	19
124537	response	0
127233	unfamiliar_new	13
128075	response	0
130706	unfamiliar_new	13
131656	response	0
134069	unfamiliar_second_early	14
134772	response	0
137468	scrambled_new	17
138144	response	0
141051	scrambled_second_late	19
141658	response	0
144506	scrambled_new	17
145216	response	0
147795	scrambled_second_early	18
148578	response	0
151489	unfamiliar_new	13
152842	response	0
154925	unfamiliar_second_early	14
155670	response	0
158398	scrambled_new	17
159275	response	0
161816	scrambled_second_early	18
162572	response	0
165197	unfamiliar_second_late	15
165869	response	0
168707	famous_new	5
169497	response	0
172180	unfamiliar_new	13
173621	response	0
175561	unfamiliar_second_early	14
176539	response	0
178979	scrambled_second_late	19
179797	response	0
182342	famous_new	5
183278	response	0
185741	scrambled_new	17
186579	response	0
189232	scrambled_second_early	18
189888	response	0
192687	famous_new	5
193530	response	0
196105	famous_second_early	6
196956	response	0
199651	famous_new	5
200554	response	0
203235	famous_second_early	6
204093	response	0
206800	famous_second_late	7
207633	response	0
210236	scrambled_new	17
211054	response	0
213580	scrambled_new	17
214536	response	0
217145	famous_second_late	7
217868	response	0
220618	famous_new	5
221470	response	0
224220	famous_new	5
224945	response	0
227729	famous_second_early	6
228378	response	0
231111	famous_new	5
232178	response	0
234584	famous_second_early	6
235298	response	0
238093	unfamiliar_new	13
238873	response	0
241658	unfamiliar_second_early	14
242400	response	0
245223	scrambled_second_late	19
246100	response	0
248696	famous_new	5
249416	response	0
252279	famous_second_early	6
252978	response	0
255973	scrambled_second_late	19
256686	response	0
259483	scrambled_new	17
260183	response	0
262974	famous_second_late	7
263809	response	0
266594	scrambled_new	17
267386	response	0
270306	scrambled_new	17
271165	response	0
273743	famous_new	5
274814	response	0
277344	famous_new	5
278254	response	0
280890	famous_second_early	6
281548	response	0
284363	scrambled_new	17
284995	response	0
287892	scrambled_second_late	19
288583	response	0
291420	scrambled_new	17
292074	response	0
294911	scrambled_second_late	19
295523	response	0
298384	scrambled_new	17
298964	response	0
301840	scrambled_second_early	18
302434	response	0
305385	scrambled_second_late	19
306000	response	0
308840	unfamiliar_new	13
309828	response	0
312478	unfamiliar_second_early	14
313130	response	0
315841	famous_second_late	7
316940	response	0
319387	scrambled_new	17
320182	response	0
322860	unfamiliar_new	13
323766	response	0
326298	scrambled_second_late	19
327087	response	0
329770	famous_new	5
330553	response	0
333353	famous_second_early	6
334265	response	0
336826	scrambled_second_late	19
337504	response	0
340354	unfamiliar_new	13
341213	response	0
343699	unfamiliar_second_early	14
344363	response	0
347227	scrambled_new	17
348470	response	0
350608	scrambled_second_early	18
351351	response	0
353952	scrambled_new	17
354872	response	0
357462	scrambled_second_late	19
358112	response	0
360954	unfamiliar_new	13
361754	response	0
364481	unfamiliar_second_late	15
365388	response	0
368157	famous_new	5
368900	response	0
371648	unfamiliar_new	13
372333	response	0
375103	unfamiliar_new	13
375897	response	0
378686	unfamiliar_second_early	14
379575	response	0
382140	unfamiliar_new	13
383587	response	0
385687	unfamiliar_second_early	14
386579	response	0
389197	scrambled_second_late	19
390387	response	0
392798	unfamiliar_new	13
393811	response	0
396271	unfamiliar_second_early	14
397002	response	0
399818	unfamiliar_second_late	15
400512	response	0
403291	unfamiliar_new	13
404208	response	0
406690	unfamiliar_second_early	14
407378	response	0
410310	famous_second_late	7
410971	response	0
413857	unfamiliar_new	13
414689	response	0
417256	unfamiliar_second_late	15
418020	response	0
420693	unfamiliar_new	13
421987	response	0
424147	scrambled_new	17
425204	response	0
427675	scrambled_second_early	18
428716	response	0
431075	famous_new	5
431894	response	0
434511	unfamiliar_new	13
435642	response	0
437837	unfamiliar_second_early	14
438592	response	0
441512	famous_new	5
442303	response	0
445004	unfamiliar_second_late	15
445795	response	0
448440	famous_new	5
449269	response	0
451821	famous_second_early	6
452452	response	0
455349	unfamiliar_second_late	15
456355	response	0
458877	unfamiliar_new	13
459684	response	0
462406	unfamiliar_new	13
463040	response	0
465897	unfamiliar_second_early	14
466476	response	0
469333	famous_second_late	7
470133	response	0
472769	famous_new	5
473589	response	0
476206	scrambled_new	17
477223	response	0
479532	famous_second_late	7
480614	response	0
483060	unfamiliar_new	13
483837	response	0
486533	unfamiliar_second_early	14
487163	response	0
490116	famous_new	5
491051	response	0
493589	unfamiliar_second_late	15
494321	response	0
497136	famous_new	5
498110	response	0
500682	famous_new	5
501697	response	0
504118	famous_second_early	6
504764	response	0
507555	famous_second_late	7
508292	response	0
511046	scrambled_new	17
511693	response	0
514556	scrambled_second_late	19
515108	response	0
517900	unfamiliar_new	13
518558	response	0
521373	unfamiliar_second_early	14
521984	response	0
524846	famous_new	5
525560	response	0
528246	famous_second_early	6
528857	response	0
531664	famous_second_late	7
532338	response	0
535320	scrambled_new	17
535980	response	0
538738	famous_second_late	7
539484	response	0
