onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	failed stop	1	1	0.300	50	0.369	1	0
3.000	1.500	go	0	0	0.000	49	0.358	1	0
6.000	1.500	go	0	1	0.000	50	0.334	1	0
8.500	1.500	go	0	0	0.000	49	0.346	1	0
11.000	1.500	failed stop	1	1	0.300	50	0.406	1	0
14.000	1.500	go	0	0	0.000	49	0.310	1	0
16.125	1.500	go	0	0	0.000	49	0.433	1	0
18.625	1.500	go	0	1	0.000	50	0.421	1	0
20.625	1.500	go	0	1	0.000	50	0.413	1	0
22.750	1.500	go	0	0	0.000	49	0.384	1	0
25.000	1.500	go	0	0	0.000	49	0.406	1	0
27.750	1.500	successful stop	1	1	0.250	0	0.000	0	1
30.625	1.500	go	0	1	0.000	50	0.373	1	0
32.750	1.500	successful stop	1	1	0.250	0	0.000	0	1
35.000	1.500	go	0	0	0.000	49	0.326	1	0
38.000	1.500	go	0	0	0.000	49	0.542	1	0
41.500	1.500	successful stop	1	0	0.250	0	0.000	0	1
43.625	1.500	go	0	0	0.000	49	0.365	1	0
45.625	1.500	go	0	1	0.000	50	0.381	1	0
48.625	1.500	go	0	1	0.000	50	0.533	1	0
51.625	1.500	go	0	0	0.000	49	0.493	1	0
53.750	1.500	failed stop	1	0	0.300	49	0.480	1	0
55.750	1.500	go	0	1	0.000	50	0.392	1	0
58.500	1.500	go	0	1	0.000	50	0.442	1	0
61.625	1.500	go	0	0	0.000	49	0.557	1	0
64.500	1.500	successful stop	1	0	0.250	0	0.000	0	1
69.125	1.500	go	0	1	0.000	50	0.345	1	0
71.500	1.500	go	0	1	0.000	50	0.474	1	0
73.750	1.500	go	0	0	0.000	49	0.752	1	0
76.125	1.500	go	0	1	0.000	50	0.793	1	0
78.875	1.500	go	0	1	0.000	50	0.499	1	0
81.000	1.500	successful stop	1	0	0.300	0	0.000	0	1
83.375	1.500	go	0	0	0.000	49	0.460	1	0
86.375	1.500	go	0	0	0.000	49	0.367	1	0
90.500	1.500	failed stop	1	1	0.350	50	0.410	1	0
93.625	1.500	go	0	1	0.000	50	0.413	1	0
95.875	1.500	go	0	0	0.000	49	0.387	1	0
98.000	1.500	go	0	0	0.000	49	0.438	1	0
100.375	1.500	go	0	1	0.000	50	0.399	1	0
103.625	1.500	failed stop	1	1	0.300	50	0.421	1	0
106.625	1.500	go	0	1	0.000	50	0.557	1	0
108.875	1.500	failed stop	1	1	0.300	50	0.421	1	0
111.750	1.500	go	0	0	0.000	49	0.392	1	0
114.000	1.500	go	0	0	0.000	49	0.454	1	0
116.125	1.500	go	0	0	0.000	49	0.497	1	0
121.125	1.500	go	0	0	0.000	49	0.521	1	0
123.125	1.500	go	0	1	0.000	50	0.497	1	0
125.125	1.500	successful stop	1	1	0.250	0	0.000	0	1
127.125	1.500	go	0	1	0.000	50	0.414	1	0
129.125	1.500	go	0	1	0.000	50	0.449	1	0
132.125	1.500	go	0	0	0.000	49	0.633	1	0
135.500	1.500	failed stop	1	0	0.300	49	0.514	1	0
138.250	1.500	successful stop	1	0	0.250	0	0.000	0	1
141.750	1.500	junk	0	1	0.000	49	0.384	0	0
143.875	1.500	go	0	1	0.000	50	0.603	1	0
146.500	1.500	go	0	0	0.000	49	0.482	1	0
150.625	1.500	go	0	1	0.000	50	0.405	1	0
152.750	1.500	go	0	1	0.000	50	0.392	1	0
155.875	1.500	go	0	0	0.000	49	0.483	1	0
159.125	1.500	successful stop	1	0	0.250	0	0.000	0	1
163.000	1.500	failed stop	1	0	0.300	49	0.462	1	0
165.500	1.500	go	0	0	0.000	49	0.458	1	0
168.000	1.500	go	0	1	0.000	50	0.478	1	0
170.750	1.500	go	0	1	0.000	50	0.546	1	0
174.250	1.500	go	0	0	0.000	49	0.849	1	0
179.250	1.500	go	0	0	0.000	49	0.548	1	0
181.375	1.500	go	0	1	0.000	50	0.479	1	0
183.625	1.500	successful stop	1	1	0.300	0	0.000	0	1
185.750	1.500	go	0	0	0.000	49	0.464	1	0
187.750	1.500	go	0	1	0.000	50	0.504	1	0
190.625	1.500	go	0	0	0.000	49	0.501	1	0
192.625	1.500	failed stop	1	1	0.300	50	0.517	1	0
195.500	1.500	go	0	0	0.000	49	0.386	1	0
198.875	1.500	go	0	1	0.000	50	0.394	1	0
201.125	1.500	successful stop	1	1	0.250	0	0.000	0	1
