onset	duration	label	channels
0.0019531	14.2695	out_task	n/a
13.2676	8.0039	in_leadup_fhbc_fade	n/a
14.2695	222.6133	in_task_fhbc_fade	n/a
159.002	4.002	manual	n/a
236.8809	31.6426	manual	n/a
236.8809	24.6426	out_task	n/a
260.5195	8.0039	in_leadup_fhbc_fade	n/a
261.5215	220.5664	in_task_fhbc_fade	n/a
401.002	3.002	manual	n/a
468.002	1.002	manual	n/a
468.002	1.002	ic_sd2	n/a
476.002	35.5039	manual	n/a
479	1.0059	mark_gap	n/a
482.0859	22.4199	out_task	n/a
503.502	8.0039	in_leadup_fhbc_fade	n/a
504.5039	220.5176	in_task_fhbc_fade	n/a
723.002	30.0078	manual	n/a
725.0195	20.9902	out_task	n/a
745.0059	8.0039	in_leadup_fhbc_fade	n/a
746.0078	217.6191	in_task_fhbc_fade	n/a
889.002	4.002	manual	n/a
896.002	1.002	ic_hg	n/a
897.002	89.3867	manual	n/a
963.625	15.7637	out_task	n/a
978.3848	8.0039	in_leadup_fhbc_onset	n/a
979.3867	269.2969	in_task_fhbc_onset	n/a
1166.002	3.002	manual	n/a
1182.002	3.002	manual	n/a
1203.002	4.002	manual	n/a
1213.002	5.002	manual	n/a
1220.002	5.002	manual	n/a
1223	1.0059	mark_gap	n/a
1224.002	1.002	ic_sd2	n/a
1229.002	49.8848	manual	n/a
1229.002	1.002	ic_sd2	n/a
1248.6816	23.2051	out_task	n/a
1270.8828	8.0039	in_leadup_fhbc_onset	n/a
1271.8848	271.7109	in_task_fhbc_onset	n/a
1543.5938	99.2715	manual	n/a
1543.5938	92.2715	out_task	n/a
1634.8613	8.0039	in_leadup_fhbc_onset	n/a
1635.8633	269.0137	in_task_fhbc_onset	n/a
1897.002	3.002	manual	n/a
1897.002	3.002	ic_sd2	n/a
1904.875	27.4434	manual	n/a
1904.875	20.4434	out_task	n/a
1924.3145	8.0039	in_leadup_fhbc_onset	n/a
1925.3164	269.1953	in_task_fhbc_onset	n/a
2128.002	3.002	manual	n/a
2194.5098	6.4941	manual	n/a
2194.5098	6.4941	out_task	n/a
