filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"4.0001	6.0001	OBJ	V	1	0.89544	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"8.0017	12.0017	OBJ	V	1	0.90481	HC-HIT	 1.0159	1	0.37111"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"14.0011	20.0011	GRE	V	1	0.72067	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"22.0018	28.0018	OBJ	V	1	0.79955	LC-MISS	 1.3749	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"30.0012	32.0012	GRE	V	1	0.65951	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"34.0014	38.0014	OBJ	V	1	 0.5409	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"40.0016	44.0016	GRE	V	1	0.74398	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"46.0017	48.0017	OBJ	V	1	0.75444	LC-MISS	 3.1546	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"50.0014	52.0014	GRE	NV	1	0.83876	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"54.0018	60.0018	OBJ	V	1	0.85442	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"62.0011	66.0011	OBJ	V	1	0.77579	HC-MISS	 1.4218	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"68.0017	74.0017	OBJ	V	1	0.78405	LC-HIT	 1.2362	1	0.28069"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"76.0017	78.0017	OBJ	NV	1	0.85167	LC-HIT	 2.5057	1	0.22948"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"80.001	86.001	OBJ	NV	1	0.77146	HC-HIT	 1.1248	1	0.78233"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"90.0011	94.0011	OBJ	V	1	 1.0019	LC-HIT	  1.719	1	0.70963"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"96.0008	102.0008	GRE	V	1	0.74613	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"106.001	112.001	GRE	V	1	0.84702	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"114.0011	118.0011	OBJ	NV	1	0.86551	LC-HIT	 1.9091	0	1.0354"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"122.0017	126.0017	OBJ	V	1	0.75372	LC-MISS	 1.0033	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"128.0009	132.0009	OBJ	V	1	0.72198	LC-MISS	 1.7364	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"134.0015	140.0015	OBJ	V	1	0.72958	LC-HIT	 1.9205	1	0.82059"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"142.0011	144.0011	OBJ	V	1	0.77354	HC-MISS	 1.7645	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"146.0009	152.0009	GRE	V	1	0.92476	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"154.0019	160.0019	OBJ	V	NR	NR	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"162.0016	164.0016	GRE	NV	1	0.82604	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"166.0016	168.0016	OBJ	V	1	0.80497	LC-HIT	 1.4513	1	0.23558"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"170.0013	176.0013	OBJ	V	1	0.82161	HC-HIT	 1.3194	1	0.44392"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"180.0018	184.0018	OBJ	V	1	0.74731	LC-HIT	 1.4531	0	0.57188"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"186.0018	188.0018	GRE	V	1	0.72691	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"190.001	196.001	OBJ	V	1	0.82284	LC-HIT	 1.9763	1	0.74282"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"198.0018	204.0018	OBJ	NV	NR	NR	LC-MISS	 1.5433	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"206.0006	210.0006	OBJ	V	1	 0.7766	HC-HIT	 1.4822	1	0.64815"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"214.0014	220.0014	GRE	V	1	0.66161	UT	UT	UT	UT"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"224.0023	230.0023	OBJ	V	1	 0.7069	HC-HIT	 1.2633	1	0.55129"
func/sub-07task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-10_bold.nii.gz	"232.0008	236.0008	GRE	V	1	0.70161	UT	UT	UT	UT"
