onset	trial_type	eventcode
27509	famous_new	5
28439	response	0
31074	scrambled_new	17
31802	response	0
34583	scrambled_second_early	18
35329	response	0
38020	unfamiliar_new	13
38927	response	0
41511	unfamiliar_second_early	14
42010	response	0
44855	scrambled_new	17
45774	response	0
48475	scrambled_second_early	18
49017	response	0
51967	scrambled_new	17
52599	response	0
55476	famous_new	5
56239	response	0
58876	famous_second_early	6
59419	response	0
62257	famous_second_late	7
62961	response	0
65750	unfamiliar_new	13
66437	response	0
69424	scrambled_new	17
70360	response	0
72988	unfamiliar_new	13
73933	response	0
76517	famous_new	5
77183	response	0
80192	scrambled_second_late	19
81088	response	0
83665	scrambled_new	17
84530	response	0
87175	unfamiliar_new	13
87856	response	0
90758	unfamiliar_second_late	15
91561	response	0
94359	famous_new	5
95156	response	0
97943	scrambled_second_late	19
98580	response	0
101397	scrambled_new	17
102252	response	0
104852	scrambled_second_early	18
105537	response	0
108251	unfamiliar_second_late	15
109108	response	0
111706	unfamiliar_new	13
112376	response	0
115308	unfamiliar_second_early	14
115931	response	0
118781	famous_second_late	7
119529	response	0
122456	unfamiliar_new	13
123117	response	0
125929	scrambled_second_late	19
126628	response	0
129365	famous_new	5
130148	response	0
132765	famous_second_early	6
133414	response	0
136072	unfamiliar_second_late	15
136803	response	0
139711	scrambled_new	17
140520	response	0
143184	scrambled_second_early	18
144151	response	0
146767	famous_second_late	7
147456	response	0
150387	unfamiliar_new	13
151182	response	0
153823	unfamiliar_second_early	14
154382	response	0
157388	scrambled_new	17
158107	response	0
160935	scrambled_second_early	18
161561	response	0
164352	famous_new	5
165027	response	0
167899	unfamiliar_second_late	15
168640	response	0
171390	scrambled_new	17
172481	response	0
174845	scrambled_second_early	18
175692	response	0
178336	unfamiliar_new	13
179026	response	0
181865	scrambled_new	17
182576	response	0
185485	scrambled_new	17
186274	response	0
189031	scrambled_second_early	18
189600	response	0
192633	famous_new	5
193321	response	0
196087	famous_second_late	7
196985	response	0
199634	unfamiliar_new	13
200489	response	0
203015	unfamiliar_new	13
203721	response	0
206470	unfamiliar_second_early	14
207047	response	0
209924	unfamiliar_second_late	15
210931	response	0
213452	scrambled_new	17
214233	response	0
216907	scrambled_second_late	19
217594	response	0
220288	unfamiliar_new	13
221374	response	0
223926	unfamiliar_new	13
225049	response	0
227583	unfamiliar_second_early	14
228289	response	0
231001	famous_second_late	7
231708	response	0
234345	unfamiliar_new	13
235151	response	0
237855	unfamiliar_second_late	15
238693	response	0
241273	famous_new	5
242265	response	0
244967	unfamiliar_new	13
246020	response	0
248366	unfamiliar_second_early	14
249091	response	0
251821	scrambled_second_late	19
252750	response	0
255331	unfamiliar_new	13
256364	response	0
258712	unfamiliar_second_late	15
259614	response	0
262241	famous_new	5
262915	response	0
265731	famous_second_early	6
266340	response	0
269223	unfamiliar_new	13
269903	response	0
272732	unfamiliar_second_early	14
273298	response	0
276279	unfamiliar_second_late	15
277056	response	0
279697	unfamiliar_new	13
280518	response	0
283207	famous_second_late	7
283988	response	0
286771	famous_new	5
287519	response	0
290208	famous_second_early	6
290870	response	0
293681	unfamiliar_new	13
294697	response	0
297043	unfamiliar_second_late	15
297698	response	0
300663	famous_new	5
301510	response	0
304136	famous_new	5
305063	response	0
307517	famous_second_early	6
308224	response	0
310954	scrambled_new	17
312412	response	0
314408	scrambled_second_early	18
315048	response	0
317918	unfamiliar_second_late	15
318604	response	0
321575	famous_new	5
322261	response	0
325030	famous_second_early	6
325589	response	0
328521	famous_new	5
329264	response	0
331957	famous_second_early	6
332483	response	0
335467	unfamiliar_second_late	15
336171	response	0
339088	famous_new	5
339789	response	0
342579	famous_second_late	7
343719	response	0
346253	famous_new	5
347280	response	0
349690	scrambled_new	17
350367	response	0
353273	scrambled_second_early	18
353951	response	0
356948	scrambled_new	17
358138	response	0
360440	scrambled_new	17
361136	response	0
363857	scrambled_second_early	18
364486	response	0
367367	unfamiliar_new	13
368140	response	0
370859	unfamiliar_second_early	14
371505	response	0
374313	famous_second_late	7
375445	response	0
377878	famous_new	5
378575	response	0
381333	famous_second_early	6
381946	response	0
384824	famous_second_late	7
385681	response	0
388315	famous_new	5
389050	response	0
391954	famous_new	5
392797	response	0
395519	scrambled_second_late	19
396238	response	0
398918	scrambled_new	17
399810	response	0
402226	famous_new	5
403179	response	0
405718	famous_second_early	6
406426	response	0
409209	famous_new	5
409960	response	0
412755	scrambled_new	17
413673	response	0
416412	famous_second_late	7
417203	response	0
419848	scrambled_new	17
420806	response	0
423266	scrambled_second_early	18
423807	response	0
426757	famous_second_late	7
427642	response	0
430267	unfamiliar_new	13
431484	response	0
433777	scrambled_second_late	19
434507	response	0
437195	scrambled_new	17
438130	response	0
440649	famous_new	5
442017	response	0
443975	famous_second_early	6
444595	response	0
447577	famous_second_late	7
448246	response	0
450940	famous_new	5
451741	response	0
454505	famous_second_early	6
455150	response	0
457904	scrambled_second_late	19
459158	response	0
461359	unfamiliar_new	13
462168	response	0
464905	scrambled_new	17
465794	response	0
468268	unfamiliar_second_late	15
469269	response	0
471759	unfamiliar_new	13
472533	response	0
475196	scrambled_second_late	19
476246	response	0
478705	scrambled_new	17
479418	response	0
482123	scrambled_second_early	18
482945	response	0
485431	scrambled_new	17
486122	response	0
488922	scrambled_second_early	18
489393	response	0
492487	unfamiliar_new	13
493171	response	0
495868	unfamiliar_second_early	14
496384	response	0
499213	unfamiliar_second_late	15
500064	response	0
502796	scrambled_new	17
503762	response	0
506324	scrambled_second_early	18
507555	response	0
509889	scrambled_second_late	19
510724	response	0
513436	famous_new	5
514132	response	0
517037	unfamiliar_second_late	15
517710	response	0
520565	unfamiliar_new	13
521450	response	0
524094	unfamiliar_second_early	14
524653	response	0
527493	unfamiliar_new	13
528242	response	0
531039	famous_new	5
531754	response	0
534531	scrambled_new	17
535240	response	0
538022	scrambled_second_early	18
538548	response	0
