onset	duration	trial_type	rating_par
1.004	5	att_neut	n/a
7.012	3	rating_par	-0.500
15.011	5	att_neg	n/a
21.003	3	rating_par	0.500
29.002	5	att_neg	n/a
36.005	3	rating_par	1.500
41.017	5	suppr_neg	n/a
48.004	3	rating_par	-0.500
53.016	5	suppr_neg	n/a
61.015	3	rating_par	-0.500
69.014	5	att_neg	n/a
76.001	3	rating_par	-0.500
83.004	5	suppr_neg	n/a
89.012	3	rating_par	-0.500
100.015	5	att_neut	n/a
106.006	3	rating_par	-0.500
111.001	5	att_neut	n/a
117.009	3	rating_par	-0.500
121.009	5	suppr_neg	n/a
127.016	3	rating_par	0.500
139.015	5	att_neg	n/a
146.002	3	rating_par	0.500
150.002	5	att_neut	n/a
157.005	3	rating_par	-0.500
163.013	5	suppr_neg	n/a
171.012	3	rating_par	-0.500
176.007	5	att_neut	n/a
183.011	3	rating_par	-0.500
188.006	5	att_neut	n/a
196.005	3	rating_par	-0.500
201.017	5	att_neg	n/a
208.006	3	rating_par	-0.500
212.004	5	att_neut	n/a
219.007	3	rating_par	-0.500
225.015	5	att_neg	n/a
233.014	3	rating_par	1.500
240.017	5	att_neut	n/a
247.004	3	rating_par	-0.500
252.016	5	suppr_neg	n/a
259.003	3	rating_par	0.500
263.002	5	att_neg	n/a
270.006	3	rating_par	1.500
276.014	5	att_neg	n/a
285.009	3	rating_par	0.500
292.012	5	att_neut	n/a
301.007	3	rating_par	-0.500
307.015	5	suppr_neg	n/a
314.001	3	rating_par	-0.500
319.013	5	suppr_neg	n/a
325.004	3	rating_par	-0.500
332.008	5	suppr_neg	n/a
339.011	3	rating_par	1.500
344.007	5	suppr_neg	n/a
351.010	3	rating_par	1.500
355.010	5	att_neg	n/a
361.017	3	rating_par	-0.500
365.017	5	att_neut	n/a
373.016	3	rating_par	-0.500
381.015	5	att_neg	n/a
387.006	3	rating_par	-0.500
