onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
321.75	1.5	go	0	1	0.0	50	0.412	1	0
323.75	1.5	failed stop	1	0	0.31	49	0.428	1	0
326.5	1.5	go	0	0	0.0	49	0.533	1	0
328.5	1.5	go	0	1	0.0	50	0.269	1	0
332.125	1.5	successful stop	1	0	0.31	0	0.0	0	1
334.375	1.5	go	0	1	0.0	50	0.289	1	0
336.5	1.5	go	0	1	0.0	50	0.363	1	0
340.0	1.5	successful stop	1	0	0.27	0	0.0	0	1
342.0	1.5	go	0	0	0.0	49	0.439	1	0
344.375	1.5	go	0	1	0.0	50	0.399	1	0
347.0	1.5	go	0	0	0.0	49	0.334	1	0
349.625	1.5	go	0	1	0.0	50	0.413	1	0
354.375	1.5	successful stop	1	0	0.23	0	0.0	0	1
358.875	1.5	go	0	1	0.0	50	0.513	1	0
