onset	duration	trial_type	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
0.0	1.0	incongruent_correct	1	2	incongruent	679	n/a
2.5	1.0	incongruent_correct	1	2	incongruent	532	n/a
5.0	1.0	congruent_correct	1	1	congruent	509	n/a
7.5	1.0	congruent_correct	1	1	congruent	502	n/a
10.0	1.0	incongruent_correct	1	2	incongruent	531	n/a
12.5	1.0	incongruent_correct	1	2	incongruent	439	n/a
20.0	1.0	incongruent_correct	1	2	incongruent	573	n/a
22.5	1.0	incongruent_correct	1	2	incongruent	441	n/a
25.0	1.0	congruent_correct	1	1	congruent	560	n/a
27.5	1.0	congruent_correct	1	1	congruent	509	n/a
30.0	1.0	congruent_correct	1	1	congruent	607	n/a
32.5	1.0	congruent_correct	1	1	congruent	315	n/a
45.0	1.0	congruent_correct	1	1	congruent	456	n/a
47.5	1.0	congruent_correct	1	1	congruent	384	n/a
50.0	1.0	incongruent_correct	1	2	incongruent	501	n/a
52.5	1.0	incongruent_correct	1	2	incongruent	418	n/a
55.0	1.0	congruent_correct	1	1	congruent	454	n/a
57.5	1.0	incongruent_correct	1	2	incongruent	427	n/a
65.0	1.0	congruent_correct	1	1	congruent	449	n/a
67.5	1.0	incongruent_correct	1	2	incongruent	509	n/a
70.0	1.0	incongruent_correct	1	2	incongruent	394	n/a
72.5	1.0	incongruent_correct	1	2	incongruent	560	n/a
75.0	1.0	congruent_correct	1	1	congruent	668	n/a
77.5	1.0	congruent_correct	1	1	congruent	440	n/a
80.0	1.0	congruent_correct	1	1	congruent	492	n/a
82.5	1.0	congruent_correct	1	1	congruent	434	n/a
85.0	1.0	congruent_correct	1	1	congruent	422	n/a
87.5	1.0	incongruent_correct	1	2	incongruent	508	n/a
90.0	1.0	incongruent_correct	1	2	incongruent	352	n/a
92.5	1.0	congruent_incorrect	0	1	congruent	436	n/a
95.0	1.0	incongruent_correct	1	2	incongruent	528	n/a
97.5	1.0	incongruent_correct	1	2	incongruent	389	n/a
100.0	1.0	incongruent_correct	1	2	incongruent	386	n/a
102.5	1.0	incongruent_correct	1	2	incongruent	502	n/a
105.0	1.0	congruent_correct	1	1	congruent	723	n/a
107.5	1.0	congruent_correct	1	1	congruent	487	n/a
110.0	1.0	incongruent_correct	1	2	incongruent	573	n/a
112.5	1.0	incongruent_correct	1	2	incongruent	585	n/a
120.0	1.0	incongruent_correct	1	2	incongruent	535	n/a
122.5	1.0	congruent_correct	1	1	congruent	796	n/a
125.0	1.0	congruent_correct	1	1	congruent	544	n/a
127.5	1.0	congruent_correct	1	1	congruent	445	n/a
135.0	1.0	incongruent_correct	1	2	incongruent	530	n/a
137.5	1.0	congruent_correct	1	1	congruent	560	n/a
140.0	1.0	congruent_correct	1	1	congruent	453	n/a
142.5	1.0	incongruent_correct	1	2	incongruent	497	n/a
145.0	1.0	congruent_correct	1	1	congruent	399	n/a
147.5	1.0	incongruent_correct	1	2	incongruent	490	n/a
150.0	1.0	congruent_correct	1	1	congruent	430	n/a
152.5	1.0	congruent_correct	1	1	congruent	491	n/a
155.0	1.0	congruent_correct	1	1	congruent	328	n/a
157.5	1.0	incongruent_correct	1	2	incongruent	476	n/a
160.0	1.0	incongruent_correct	1	2	incongruent	529	n/a
162.5	1.0	congruent_correct	1	1	congruent	502	n/a
170.0	1.0	incongruent_correct	1	2	incongruent	511	n/a
172.5	1.0	congruent_correct	1	1	congruent	633	n/a
175.0	1.0	congruent_correct	1	1	congruent	566	n/a
177.5	1.0	incongruent_correct	1	2	incongruent	458	n/a
185.0	1.0	incongruent_correct	1	2	incongruent	439	n/a
187.5	1.0	incongruent_correct	1	2	incongruent	617	n/a
190.0	1.0	incongruent_correct	1	2	incongruent	449	n/a
192.5	1.0	incongruent_correct	1	2	incongruent	438	n/a
195.0	1.0	congruent_correct	1	1	congruent	595	n/a
197.5	1.0	congruent_correct	1	1	congruent	320	n/a
200.0	1.0	congruent_correct	1	1	congruent	435	n/a
202.5	1.0	incongruent_incorrect	0	2	incongruent	249	n/a
205.0	1.0	incongruent_correct	1	2	incongruent	582	n/a
207.5	1.0	incongruent_correct	1	2	incongruent	387	n/a
215.0	1.0	incongruent_correct	1	2	incongruent	488	n/a
217.5	1.0	incongruent_correct	1	2	incongruent	453	n/a
220.0	1.0	congruent_correct	1	1	congruent	329	n/a
222.5	1.0	incongruent_correct	1	2	incongruent	495	n/a
225.0	1.0	incongruent_correct	1	2	incongruent	482	n/a
227.5	1.0	congruent_correct	1	1	congruent	392	n/a
230.0	1.0	congruent_correct	1	1	congruent	420	n/a
232.5	1.0	congruent_correct	1	1	congruent	465	n/a
235.0	1.0	incongruent_correct	1	2	incongruent	478	n/a
237.5	1.0	congruent_correct	1	1	congruent	571	n/a
240.0	1.0	incongruent_correct	1	2	incongruent	527	n/a
242.5	1.0	congruent_correct	1	1	congruent	444	n/a
245.0	1.0	congruent_correct	1	1	congruent	353	n/a
247.5	1.0	incongruent_correct	1	2	incongruent	469	n/a
250.0	1.0	congruent_correct	1	1	congruent	425	n/a
252.5	1.0	congruent_correct	1	1	congruent	518	n/a
255.0	1.0	incongruent_correct	1	2	incongruent	522	n/a
257.5	1.0	congruent_correct	1	1	congruent	422	n/a
270.0	1.0	incongruent_correct	1	2	incongruent	506	n/a
272.5	1.0	congruent_correct	1	1	congruent	493	n/a
275.0	1.0	congruent_correct	1	1	congruent	568	n/a
277.5	1.0	incongruent_correct	1	2	incongruent	508	n/a
280.0	1.0	incongruent_correct	1	2	incongruent	465	n/a
282.5	1.0	congruent_correct	1	1	congruent	391	n/a
290.0	1.0	congruent_correct	1	1	congruent	500	n/a
292.5	1.0	incongruent_correct	1	2	incongruent	448	n/a
295.0	1.0	incongruent_correct	1	2	incongruent	437	n/a
297.5	1.0	congruent_correct	1	1	congruent	513	n/a
