onset	trial_type	eventcode
25290	scrambled_new	17
26831	response	0
28892	scrambled_second_early	18
29779	response	0
32457	scrambled_new	17
33522	response	0
36058	famous_new	5
37054	response	0
39623	scrambled_new	17
40697	response	0
43041	famous_new	5
43983	response	0
46367	famous_second_early	6
47030	response	0
49730	scrambled_new	17
50788	response	0
53203	scrambled_second_early	18
53735	response	0
56639	unfamiliar_new	13
57696	response	0
60094	unfamiliar_second_early	14
60787	response	0
63549	scrambled_second_late	19
64546	response	0
67132	famous_new	5
68513	response	0
70623	famous_second_early	6
71312	response	0
74151	famous_second_late	7
75162	response	0
77679	unfamiliar_new	13
78518	response	0
81042	scrambled_second_late	19
81980	response	0
84515	unfamiliar_new	13
85289	response	0
87971	unfamiliar_second_early	14
88598	response	0
91627	famous_new	5
92445	response	0
95136	scrambled_new	17
96376	response	0
98701	scrambled_new	17
99715	response	0
102248	famous_new	5
103196	response	0
105813	unfamiliar_second_late	15
106546	response	0
109415	scrambled_new	17
111127	response	0
112887	scrambled_new	17
113958	response	0
116342	famous_second_late	7
117116	response	0
119833	famous_new	5
120816	response	0
123196	scrambled_second_late	19
123869	response	0
126614	famous_new	5
128019	response	0
130142	famous_second_early	6
130766	response	0
133505	scrambled_second_late	19
134271	response	0
137125	unfamiliar_new	13
137837	response	0
140561	famous_second_late	7
141449	response	0
144089	unfamiliar_new	13
144776	response	0
147379	unfamiliar_second_early	14
148198	response	0
150833	scrambled_second_late	19
151767	response	0
154306	unfamiliar_new	13
155115	response	0
157816	unfamiliar_second_early	14
158276	response	0
161418	scrambled_second_late	19
162445	response	0
164891	unfamiliar_new	13
165821	response	0
168400	unfamiliar_second_early	14
169217	response	0
171837	famous_second_late	7
173194	response	0
175346	famous_new	5
176372	response	0
178930	famous_second_early	6
179583	response	0
182329	famous_new	5
183156	response	0
185784	famous_second_early	6
186360	response	0
189422	unfamiliar_second_late	15
190081	response	0
192895	scrambled_new	17
193887	response	0
196368	scrambled_new	17
197007	response	0
199841	unfamiliar_new	13
200590	response	0
203204	scrambled_new	17
203937	response	0
206530	scrambled_second_early	18
207176	response	0
210113	scrambled_new	17
210847	response	0
213549	scrambled_second_early	18
214438	response	0
216967	famous_new	5
217858	response	0
220551	scrambled_second_late	19
221268	response	0
223987	scrambled_new	17
224794	response	0
227608	scrambled_second_early	18
228269	response	0
230915	scrambled_second_late	19
231470	response	0
234498	scrambled_new	17
235060	response	0
238008	scrambled_second_early	18
238653	response	0
241407	unfamiliar_second_late	15
242144	response	0
244935	famous_new	5
245713	response	0
248335	famous_second_early	6
248901	response	0
251918	unfamiliar_new	13
252909	response	0
255336	scrambled_new	17
256271	response	0
258809	famous_second_late	7
259671	response	0
262355	famous_new	5
263223	response	0
265957	famous_second_early	6
266687	response	0
269430	scrambled_new	17
270397	response	0
272774	famous_new	5
273661	response	0
276266	unfamiliar_new	13
277388	response	0
279592	unfamiliar_second_late	15
280617	response	0
283065	unfamiliar_new	13
283746	response	0
286722	unfamiliar_second_early	14
287257	response	0
290195	scrambled_second_late	19
290927	response	0
293631	famous_new	5
294416	response	0
296975	famous_new	5
298061	response	0
300430	famous_second_early	6
301228	response	0
303921	scrambled_second_late	19
304724	response	0
307394	scrambled_new	17
308075	response	0
310959	scrambled_second_early	18
311819	response	0
314377	famous_second_late	7
315164	response	0
317777	unfamiliar_new	13
318663	response	0
321269	unfamiliar_second_early	14
321756	response	0
324778	unfamiliar_second_late	15
325729	response	0
328306	famous_new	5
329063	response	0
331816	famous_new	5
333074	response	0
335197	famous_second_late	7
335891	response	0
338798	unfamiliar_new	13
339634	response	0
342400	scrambled_new	17
343118	response	0
346038	scrambled_second_early	18
346765	response	0
349401	famous_new	5
350769	response	0
352819	famous_new	5
353545	response	0
356494	famous_second_early	6
357029	response	0
360004	famous_second_late	7
361178	response	0
363679	unfamiliar_new	13
364765	response	0
367189	famous_second_late	7
368117	response	0
370680	famous_new	5
371726	response	0
374172	famous_second_early	6
374687	response	0
377663	unfamiliar_second_late	15
378489	response	0
381191	unfamiliar_new	13
382363	response	0
384517	unfamiliar_second_early	14
385039	response	0
388137	unfamiliar_new	13
388744	response	0
391500	famous_second_late	7
392243	response	0
394863	unfamiliar_new	13
395593	response	0
398336	unfamiliar_second_early	14
398894	response	0
401992	scrambled_new	17
402684	response	0
405539	unfamiliar_second_late	15
406284	response	0
408847	famous_new	5
409656	response	0
412209	unfamiliar_new	13
412917	response	0
415701	unfamiliar_new	13
416401	response	0
419247	unfamiliar_second_early	14
420433	response	0
422757	unfamiliar_second_late	15
423467	response	0
426285	unfamiliar_new	13
427026	response	0
429740	famous_new	5
430636	response	0
433231	scrambled_second_late	19
434028	response	0
436704	unfamiliar_new	13
437393	response	0
440214	unfamiliar_second_early	14
440759	response	0
443871	famous_second_late	7
445169	response	0
447362	unfamiliar_new	13
448220	response	0
450982	unfamiliar_second_early	14
451601	response	0
454620	unfamiliar_second_late	15
455254	response	0
457946	scrambled_new	17
458592	response	0
461383	scrambled_second_early	18
461990	response	0
464892	scrambled_new	17
465518	response	0
468163	unfamiliar_second_late	15
469174	response	0
471636	unfamiliar_new	13
472340	response	0
475091	unfamiliar_second_early	14
475612	response	0
478564	famous_second_late	7
479714	response	0
