onset	duration	trial_type	congruent_incorrect	Unnamed: 1	Rsponse	StimVar	Stimulus	ResponseTime
0.0	1.0	congruent_correct	n/a	1	1	congruent	489	n/a
2.5	1.0	congruent_correct	n/a	1	1	congruent	377	n/a
10.0	1.0	incongruent_correct	n/a	1	2	incongruent	510	n/a
12.5	1.0	incongruent_correct	n/a	1	2	incongruent	420	n/a
15.0	1.0	incongruent_correct	n/a	1	2	incongruent	332	n/a
17.5	1.0	incongruent_correct	n/a	1	2	incongruent	490	n/a
25.0	1.0	congruent_correct	n/a	1	1	congruent	655	n/a
27.5	1.0	congruent_correct	n/a	1	1	congruent	294	n/a
30.0	1.0	incongruent_correct	n/a	1	2	incongruent	413	n/a
32.5	1.0	congruent_correct	n/a	1	1	congruent	387	n/a
35.0	1.0	incongruent_correct	n/a	1	2	incongruent	490	n/a
37.5	1.0	congruent_correct	n/a	1	1	congruent	353	n/a
40.0	1.0	congruent_correct	n/a	1	1	congruent	408	n/a
42.5	1.0	incongruent_correct	n/a	1	2	incongruent	367	n/a
45.0	1.0	incongruent_correct	n/a	1	2	incongruent	446	n/a
47.5	1.0	incongruent_correct	n/a	1	2	incongruent	477	n/a
50.0	1.0	incongruent_correct	n/a	1	2	incongruent	323	n/a
52.5	1.0	incongruent_correct	n/a	1	2	incongruent	338	n/a
60.0	1.0	congruent_correct	n/a	1	1	congruent	518	n/a
62.5	1.0	congruent_correct	n/a	1	1	congruent	326	n/a
65.0	1.0	congruent_correct	n/a	1	1	congruent	324	n/a
67.5	1.0	congruent_correct	n/a	1	1	congruent	316	n/a
75.0	1.0	congruent_correct	n/a	1	1	congruent	400	n/a
77.5	1.0	congruent_correct	n/a	1	1	congruent	335	n/a
80.0	1.0	congruent_correct	n/a	1	1	congruent	311	n/a
82.5	1.0	incongruent_correct	n/a	1	2	incongruent	525	n/a
85.0	1.0	incongruent_correct	n/a	1	2	incongruent	428	n/a
87.5	1.0	congruent_correct	n/a	1	1	congruent	355	n/a
90.0	1.0	incongruent_correct	n/a	1	2	incongruent	442	n/a
92.5	1.0	congruent_correct	n/a	1	1	congruent	328	n/a
95.0	1.0	congruent_correct	n/a	1	1	congruent	383	n/a
97.5	1.0	incongruent_correct	n/a	1	2	incongruent	486	n/a
100.0	1.0	congruent_correct	n/a	1	1	congruent	397	n/a
102.5	1.0	incongruent_correct	n/a	1	2	incongruent	387	n/a
105.0	1.0	incongruent_correct	n/a	1	2	incongruent	418	n/a
107.5	1.0	incongruent_correct	n/a	1	2	incongruent	409	n/a
110.0	1.0	congruent_correct	n/a	1	1	congruent	328	n/a
112.5	1.0	congruent_correct	n/a	1	1	congruent	367	n/a
120.0	1.0	congruent_correct	n/a	1	1	congruent	427	n/a
122.5	1.0	congruent_correct	n/a	1	1	congruent	315	n/a
125.0	1.0	congruent_correct	n/a	1	1	congruent	401	n/a
127.5	1.0	congruent_correct	n/a	1	1	congruent	329	n/a
130.0	1.0	congruent_correct	n/a	1	1	congruent	503	n/a
132.5	1.0	incongruent_incorrect	n/a	0	2	incongruent	350	n/a
135.0	1.0	congruent_correct	n/a	1	1	congruent	380	n/a
137.5	1.0	incongruent_correct	n/a	1	2	incongruent	444	n/a
140.0	1.0	congruent_correct	n/a	1	1	congruent	546	n/a
142.5	1.0	incongruent_correct	n/a	1	2	incongruent	569	n/a
150.0	1.0	incongruent_correct	n/a	1	2	incongruent	550	n/a
152.5	1.0	congruent_correct	n/a	1	1	congruent	429	n/a
155.0	1.0	incongruent_correct	n/a	1	2	incongruent	452	n/a
157.5	1.0	incongruent_correct	n/a	1	2	incongruent	362	n/a
160.0	1.0	incongruent_correct	n/a	1	2	incongruent	458	n/a
162.5	1.0	incongruent_correct	n/a	1	2	incongruent	376	n/a
165.0	1.0	incongruent_correct	n/a	1	2	incongruent	455	n/a
167.5	1.0	incongruent_correct	n/a	1	2	incongruent	382	n/a
170.0	1.0	incongruent_correct	n/a	1	2	incongruent	365	n/a
172.5	1.0	incongruent_correct	n/a	1	2	incongruent	443	n/a
175.0	1.0	congruent_correct	n/a	1	1	congruent	458	n/a
177.5	1.0	congruent_correct	n/a	1	1	congruent	441	n/a
185.0	1.0	incongruent_correct	n/a	1	2	incongruent	598	n/a
187.5	1.0	congruent_correct	n/a	1	1	congruent	405	n/a
190.0	1.0	congruent_correct	n/a	1	1	congruent	420	n/a
192.5	1.0	incongruent_correct	n/a	1	2	incongruent	483	n/a
195.0	1.0	incongruent_correct	n/a	1	2	incongruent	449	n/a
197.5	1.0	incongruent_correct	n/a	1	2	incongruent	416	n/a
200.0	1.0	incongruent_correct	n/a	1	2	incongruent	423	n/a
202.5	1.0	congruent_correct	n/a	1	1	congruent	414	n/a
210.0	1.0	incongruent_correct	n/a	1	2	incongruent	530	n/a
212.5	1.0	incongruent_correct	n/a	1	2	incongruent	386	n/a
215.0	1.0	congruent_correct	n/a	1	1	congruent	449	n/a
217.5	1.0	incongruent_correct	n/a	1	2	incongruent	543	n/a
225.0	1.0	congruent_correct	n/a	1	1	congruent	676	n/a
227.5	1.0	congruent_correct	n/a	1	1	congruent	347	n/a
230.0	1.0	congruent_correct	n/a	1	1	congruent	330	n/a
232.5	1.0	congruent_correct	n/a	1	1	congruent	353	n/a
235.0	1.0	incongruent_correct	n/a	1	2	incongruent	512	n/a
237.5	1.0	congruent_correct	n/a	1	1	congruent	502	n/a
240.0	1.0	congruent_correct	n/a	1	1	congruent	333	n/a
242.5	1.0	incongruent_correct	n/a	1	2	incongruent	412	n/a
245.0	1.0	incongruent_correct	n/a	1	2	incongruent	411	n/a
247.5	1.0	congruent_correct	n/a	1	1	congruent	330	n/a
250.0	1.0	incongruent_correct	n/a	1	2	incongruent	480	n/a
252.5	1.0	congruent_correct	n/a	1	1	congruent	368	n/a
260.0	1.0	incongruent_correct	n/a	1	2	incongruent	604	n/a
262.5	1.0	congruent_correct	n/a	1	1	congruent	380	n/a
270.0	1.0	congruent_correct	n/a	1	1	congruent	528	n/a
272.5	1.0	congruent_correct	n/a	1	1	congruent	431	n/a
275.0	1.0	incongruent_correct	n/a	1	2	incongruent	430	n/a
277.5	1.0	congruent_correct	n/a	1	1	congruent	365	n/a
285.0	1.0	congruent_correct	n/a	1	1	congruent	682	n/a
287.5	1.0	incongruent_correct	n/a	1	2	incongruent	465	n/a
290.0	1.0	congruent_correct	n/a	1	1	congruent	432	n/a
292.5	1.0	incongruent_correct	n/a	1	2	incongruent	366	n/a
295.0	1.0	incongruent_correct	n/a	1	2	incongruent	430	n/a
297.5	1.0	incongruent_correct	n/a	1	2	incongruent	380	n/a
