filename	acq_time
eeg/sub-33_ses-walk_task-dualWalking_run-1_eeg.vhdr	1800-12-31T05:05:05.000
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace1_run-1_motion.tsv	1800-12-31T05:05:04.995
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace2_run-1_motion.tsv	1800-12-31T05:05:05.001
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace3_run-1_motion.tsv	1800-12-31T05:05:04.999
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace4_run-1_motion.tsv	1800-12-31T05:05:04.988
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace5_run-1_motion.tsv	1800-12-31T05:05:05.001
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace6_run-1_motion.tsv	1800-12-31T05:05:05.001
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace7_run-1_motion.tsv	1800-12-31T05:05:05.001
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace8_run-1_motion.tsv	1800-12-31T05:05:05.003
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace9_run-1_motion.tsv	1800-12-31T05:05:05.007
eeg/sub-33_ses-walk_task-dualWalking_run-2_eeg.vhdr	1800-12-31T05:05:05.000
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace1_run-2_motion.tsv	1800-12-31T05:05:05.018
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace2_run-2_motion.tsv	1800-12-31T05:05:05.013
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace3_run-2_motion.tsv	1800-12-31T05:05:05.013
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace4_run-2_motion.tsv	1800-12-31T05:05:05.018
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace5_run-2_motion.tsv	1800-12-31T05:05:05.018
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace6_run-2_motion.tsv	1800-12-31T05:05:05.026
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace7_run-2_motion.tsv	1800-12-31T05:05:05.024
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace8_run-2_motion.tsv	1800-12-31T05:05:05.024
motion/sub-33_ses-walk_task-dualWalking_tracksys-PhaseSpace9_run-2_motion.tsv	1800-12-31T05:05:05.026
